,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
545,Ronoc 'N' Roll,"[Verse 1]
I'm used to being with you every night
When I lay down in our sheets
But nowadays I just stare at the ceiling
And begin feeling incomplete
When I go home to the alleyways
It weighs on my skull, I’m ill oh
Sleeping without you is like sleeping without a pillow

[Bridge]
I'm lost and yearn for your body
I toss and turn, I'm hot and burn cuz you got me
My head and neck are red and bent
Voice is hoarse, torso’s so sore, see
Cuz you ain't around to support me

[Verse 2]
I'm used to being with you every night
Used to cuddle and keep each other warm
The bed was for in-depth conversations or getting in sexual situations
Guess now you're in another swarm
You made your choice to leave and left me
Hanging and weeping like a willow
Now sleeping with you is like sleeping without a pillow
[Verse 3]
I'm used to being with you every night
When I lay down in our sheets
I'm a mess, this address ain't yours no more
You knew how to keep this house neat
Feeling blue, used and dirty
Like your bedside table dildo
Sleeping without you is like sleeping without a pillow",rock,Sleeping Without a Pillow,0.7,0.4,2018
546,Mallcops,"I want to love you
Better than I love myself
And I want to know you
Better than I know anyone else
But this emotion is one
I've never felt before
And I can feel it in my heart
There's something more

I want to love you
Better than I love myself
And I want to know you
Better than I know anyone else
But this emotion is one
I've never felt before
And I can feel it in my heart
There's something more
Feel it in my heart
There's something more

But every breath you breathe is like smoke in my lungs
And every word you speak I feel them pulling me under
And all that I can do is wait to succumb to the pain
And all I want is a little restraint now
So tie me to the bed and I will never fucking leave
And if I love you in the Winter
I can bite you when the trees start to bloom
Here we are in my room
I have bruises on my wrists
I have to leave 'cause I am done with this

But someone carved our names into a tree
And I know it wasn't you and it wasn't me
'Cause you're far away
No matter all the things you say
Somebody scratched my neck and made me bleed
And it wasn't you and it wasn't me
'Cause you're far away
No matter all the things you say

Somebody carved our names into a tree
And it wasn't you and it wasn't me
'Cause you're far away
No matter all the things you say
Somebody scratched my neck and made me bleed
And it wasn't you and it wasn't me
'Cause you're far away
No matter all the things you say

Every breath you breathe is like smoke in my lungs
And every word you speak I feel them pulling me under
And all that I can do is wait to succumb to the pain
And all I want is a little restraint now
I want to love you
Better than I love myself
And I want to know you
Better than I know anyone else
But this emotion is one
I've never felt before
And I can feel it in my heart
There's something more
Feel it in my heart
There's something more",rock,Restraint,-0.7,-0.2,2020
547,Lo-Ruhamah,"I’ve denied the Father – shaken of His guiding hand –
For the resplendent light above which once brought blossoming
Now sears my very flesh

My back turned to you as if an offense to me –
I, now savoring the scraps of the sons of men

The first taste of madness as the waters swell
And I emerge a new creature:
A daemon in my own eyes refulgent and brilliant

From chaos to chaos, glory to glory, Lord to Lord, Father to father:
An image and likeness divine. From spirit to matter, I have rent the veil

I can taste the sepulcher. Its gore is flowing myrrh;
Putrescence is fragrant oil
Let me kiss the face of the deep
Formless and void",rock,Rending,0.7,-0.1,2017
548,Jonathan (HRV),"Juvenile
Show your face within this summer
Juvenile
Draw your fist up to the sun
Juvenile
We'd have a blast if I was younger
You know that I
Still have your need to be adored
To be adored, to be adored

Juvenile
I keep my picture in a wallet
No woman smiles
'Cause I'm afraid to let you go
I'm paralyzed
So free my hands or I'll break apart
My juvenile
That is the least that I deserve
That I deserve, that I deserve

I've got sad news 'bout your brother
He could not believe we love him so...
Juvenile
Your mama said you should be humble
Juvenile
Please reject that sacred form
Juvenile
I crave for hints of us together
It is the time
I feel the bliss to be alive
To be alive, to be alive",rock,Juvenile,0.8,0.6,2015
549,Diablo (band),"Meeting you, with a view to a kill
Face to face in secret places, feel the chill
Night fall covers me, but you know the plans I'm making
Still oversea, could it be the whole world opening wide
A sacred why? A mystery gaping inside
The weekends why?
Until we dance into the fire
That fatal kiss is all we need
Dance into the fire
To fatal sounds of broken dreams
Dance into the fire
That fatal kiss is all we need
Dance into the fire.....
Choice for you, is the view to a kill
Between the shades, assignation standing still
The first crystal tears, fall as snowflakes on your body
First time in years, to drench you skin with lovers rosy stain
A chance to find the phoenix for the flame
A chance to die..
But can we dance into the fire
That fatal kiss is all we need
Dance into the fire
To fatal sounds of broken dreams
Dance into the fire
That fatal kiss is all we need
Dance into the fire
When all we see.. is the view to a kill",rock,A View to a Kill,0.6,-0.4,2006
550,Coley Mixan,"Keep nothing hushed if you're blossoming self
It's all a rush, an abundance of swells
Sweep something up
Life is God anyway
If you're living then you'll die every day
Each movement a sport to be wholly gay

Don't doubt who you've always been
Don't doubt that you're gonna win
Outlive the 7%
No tragedy of friendship but adult friendships

Each moment a sport
Each moment a source
A trial of force
Each movement is sport
Each movement is source
A trial of force
Fear no divorce

Keep nothing hushed if you're blossoming self
It's all a rush, an abundance of swells
Sweep something up
Life is God anyway
If you're living then you'll die every day (each movement is sport)
Here we are--I know we got to go!
Don’t stop when you feel the coast to coast!
A healing sport, a healing sport",rock,Keep Nothing Hushed No No No,0.7,0.5,2020
551,Mtley Cre,"[Verse 1]
Act like Jesus crucified again
These four wall are closing in
Who and what do you think you are, a rich mother fucker in a fancy car?
Concrete jackal sucking on the past, goldcard junkie kissing money's ass

[Chorus 1]
You're the monkey on my back and it's time for you to go
Hammered
You're more harm than my old vice and I don't want to know
Hey, Hey, you're hammer, hammer poor

[Chorus 2]
Now you're feeling low, tired and beaten
Bring you some blades and daggers, pierce your soul
Hell, ain't living six feet in the hole
Get down on your knees in Hollywood time to
Kiss some, some ass
Hey, Mr. big time

[Verse 2]
Hollywood, tell your story walking if you think you could
Your money's running low from your cocaine whores
Nothing but a rat scratching at
My door
Hey, now I've said all I'm going to say
Time will judge, see who fades away
[Chorus 1]

[Chorus 2]
Now you're feeling low, tired and beaten
Bring you some blades and daggers, pierce your soul
Hell, ain't living six feet in the hole
Get down on your knees in Hollywood time to
Kiss some, some ass",rock,Hammered Demo,-0.6,0.6,1994
552,Matt McAndrew,"When the engine started
I was broken hearted
Looking for a second chance
Drove to New York City
Brought the weather with me
Hands in the pockets of my pants
And here you are so unusual
And beautiful like rain turned to glass

If we take this moment
We can break this loneliness inside of our bones
Inside of our bones
So let’s rush in slowly
Like there’s nothing holy left inside of our bones
Inside of our bones

When your high hopes landed
You were first class candid
You left your baggage on the plane
Wearing west coast style
Your jacket matched the tile
Of some anywhere cafe
Now the apple’s folding cause we’ve called its bluff
It’s not big enough to stand in our way
If we take this moment
We can break this loneliness inside of our bones
Inside of our bones
So let’s rush in slowly
Like there’s nothing holy left inside of our bones

Let’s fall through the park
And get lost in the dark
Don’t care where it goes
Don’t care where it goes
When every avenue
Brings me back you
I don’t care where it goes

If we take this moment
We can break this loneliness inside of our bones
Inside of our bones
So let’s rush in slowly
Like there’s nothing holy left inside of our bones",rock,Bones,0.6,-0.3,2016
553,Mild West,"Rewind to the summer
Of  '79 in your childhood fervour
Your  mind's played it over
Too many times now to brave it sober

A new underworld has taken hold
It's  no wonder you can't make it home
The  cold comfort in that hazy glow
May soon fade you know

A  fool or a saviour?
The hero that died to defy the ruler
Will you ever conquer
That fear in the night using blind notstalgia

At  five you discovered
The wonders of life in your five enclosure
But little did you know
That it would fall to the ground
To expose a soldier
A new underworld has taken hold
It's no wonder you can't make it home
And you run through those forsaken halls
Chasing days of old

Wherever we go
Wherever we go
We'll never decioher the code
Forever in search of the soul
But now I'm alone the thoughts seem to grow
I just lie back and enjoy the show
Then loudness surrounds and I know
That silence is golden",rock,Nostalgia,-0.8,-0.1,2019
554,Goatsnake,"Wanna tell you a story
That's how the day begins
Tales of wonder and glory
Fast cars and battle hymns

Porch sitting at first light
All ears don't say a thing
The elders breath is sacred
Having breakfast with the king

Well alright yeah
At Bob and Ediths
Ahh… having breakfast with the king
Well alright yeah
I need it
Ahh… having breakfast with the king

Unsung heroes forgotten braves
Half way to hell
They lie in the grave
Night vision in darkness
The stars are insane
Out till the morning light
Having breakfast with the king
Well alright yeah
Well I need it
Ahh… having breakfast with the king
Well alright yeah
I need it
Ahh… having breakfast with the king

So it go...

How did I ended up here?
I shouldn't of known
I threw your life
Can't make this shit up
Lot of the parts in all the world to stay
I threw your life
Can't make this shit up
Lot of the parts in all the world to gain
I threw your life
Make this shit up
Lot of the parts in all the world to gain
I threw your life
Can't make this shit up
Lot of the parts all the world today

All the world
All the world
All the world
All the world
All the world
All the world
All the world
Well alright yeah
Well I need it
Ahh… having breakfast with the king
Well alright yeah
Well I need it
Ahh… having breakfast with the king
Breakfast with the king
OOOHHH Hail the king!",rock,Breakfast with the King,0.8,0.2,2020
555,McKendrick,"Everybody else but me
Got somewhere where they gotta be
Got someone who they wanna see
That's everybody else but me

Everybody else but me
Got someone they can wake up with
Got someone they can make up with
That’s everybody else but me...

I've spent too long looking
I've spent too long looking

Everybody elsе but me
They can all relatе to cheers
Where everybody knows your name
I’m a stranger all the same...

Spent my last ten baby on a round of drinks, I lead the blacklist now and I think it's gonna stick

The Academic starts talking like the don't understand so they drink a little more because they know that it makes more sense..
There's a low cut diva teasing all of the boys I got the lingo covered but she's gonna take some time

Well I bottomed out, but it's bottoms up I think I'll put it down to my bad luck..

Everybody else but me
Got somewhere where they gotta be
Got someone who they wanna see
That's every other fucker but me…

I’ve spent too long looking
I’ve spent too long looking...

Here we go",rock,Everybody Else But Me,-0.8,-0.7,2000
556,I Declare War,"She walks alone
But no one sees
What soon awaits
Life cut so short
And she is dead
Dead to all of us
Sell yourself for a price that you must pay
Selfessness is the key in this heartless game

Unsung beauty
Of a fallen one
So pretty and still

She is dead to us

She is dead
And not missed
Lost forever
Soon forgotten
Just a memory of a time with
No innocence
Put a gun
To your head
Now is your time

{time to die you fucking slut}

Selling yourself for that price you can't pay
Your morals lost gone right down the drain
Death
Awaits her now

{snuff that bitch}

The smell of your dead and rotting flesh would never turn
My stomach
And she is dead
Dead to us all
Paid the price
With her life",rock,Unsung Beauty,-0.8,-0.5,2006
557,Dwarrowdelf,"From distant lands
Where the skies above are strange
He holds no mighty flag
Or great name
Yet he is keen of mind
His wisdom travels far
All hail the eagle of the star!

Oh, Ecthelion, steward of this mighty realm
Heed my call, and fight the corsair horde
A peril to your southern lands, if Sauron moves to open war
Strike now, with fire and with might!

In the distant lands
Where the stars above are changed
A battle in the night
For great fame
Their strength burnt away
The corsairs fleeing far
All hail thе eagle of the star!
Oh, Gondor, I cannot now rеturn to thee
A call from greater power binds my fate
Far beyond the Anduin, in lonely lands and distant night
My birthright, I must endure to claim",rock,The Eagle of the Star,0.6,0.8,2020
558,Those Who Bring the Torture,"Masturbate to annihilate
Cum here and kneel and die
Eviscerate to ejaculate
They bleed to feed my erected need for death

Distaste for ordinary scum
As they die I cum
To life",rock,Distaste for Ordinary Scum,-0.6,0.6,2007
559,Animal Flag,"[Verse 1]
It's a sensation
It's coming out your eyes again
How'd you let it get like this
An anchor for your sinking chest
And no one wins
Your hands are tied, your head it spins
And every life you've ever lived in former bliss
Comes back to make you sick

[Chorus]
And I don't know which is worse
The fact that you're gone or the fact that it hurts
And I've been trying to keep you down
But the way you resurface makes the loveliest sound
It makes the loveliest sound
Oh, it makes the loveliest sound

[Verse 2]
So in the past you'll stay
Assuming a familiar shape
Now happiness is just a way to hide your shame
It's just a face you've learned to fake
And it's not okay when anger keeps the tears at bay
When forgiveness is met halfway by guilt and blame
And when apologies are delayed
[Chorus]
And I don't know which is worse
The fact that you're gone or the fact that it hurts
And I've been trying to keep you down
But the way you resurface makes the loveliest sound
It makes the loveliest sound
Oh, it makes the loveliest sound

[Bridge]
I don't know which is worse
The fact that you're gone or the fact that it hurts

[Chorus]
And I don't know which is worse
The fact that you're gone or the fact that it hurts
And I've been trying to keep you down
But the way you resurface makes the loveliest sound
It makes the loveliest sound
Oh, it makes the loveliest sound",rock,Sensation,-0.7,-0.3,2016
560,Falls of Rauros,"Servility to perpetual youth
Has fixed me to the plot I age on
The bitter tincture of neglect
Plays about my tongue and eases
Sighing music, down my throat
To blight the sediment
A record of my failures

Let malnourishment serve as your sustenance
Raise flares to the dwellings of equivocation
May impermanence temper your suffering
Your sibilant manifold questioning
And your pointed fear of a textbook senescence
Parceling out monotonies bent and arthritic
Waning baleful in the attics of decline

Shaped by the efforts of coercion
Bound helpless by the tethers of duress
Gilded with lack to frame your body
Dousing the kindling of the coming years
Near-forgotten
Our histories sprawling out behind us
Seconds birthing minutes became decades
Dusks new and unfamiliar sprang upon us
We hung our heads and pretended
There was never expectation
There was nothing to corrode

A flag in a sea of marble
A dream is an empty stomach
A flag in a sea of marble
A dream is a drowning child",rock,Impermanence Streakt Through Marble,-0.8,-0.1,2017
561,Civil Twilight,"[Verse 1]
What am I to build
If my hands are broken?
If I'm not the chosen one
What am I to build?

[Verse 2]
Where is my heart beating?
Somewhere under that water?
If I drive will I get over
Or will I join the deep?

[Chorus]
So, I'll burst and turn and dance the life that is eternal
And the words form their meaning
Change their feeling
Like a first born ready to begin
Ready to begin

[Verse 2]
All of my possessions
They're lying on the backseat
I tidy and I clean but it's never neat
Such is my lifе
[Chorus]
So, I'll burst and turn
And dance the life that is еternal
And the words form their meaning;
Change their feeling
Like a first born
Ready to begin
Ready to begin

[Post-Chorus]
Just one step, just one step
Just one step, just one step

[Bridge]
Let the frozen carry me
Over water to the free;
Where the other half begins;
Where she waits for me
Let the frozen carry me
Over water to the free;
Where the other half begins;
Where she waits for me

[Outro]
I'm ready to begin",rock,Story of an Immigrant Acoustic,0.6,-0.4,2016
562,Y&T,"Dear God, I'm down on my knees
Can you hear me, I'm tryin' to believe
Sometimes it all seems so useless to me
Still, I try to believe
Touch me, don't let me go
Feel my heart beat, I need to know
'Cause I'm holding on, but I want to let go
Still, I try to believe - still, I try to believe

Life ain't no fairy tale, wishing well
No Superman to save the day
We keep holdin' on, tryin' to be strong
To reach our destiny
The darkest hour's before the dawn
So still, I try to bеlieve

When lovе turns to anger, and dreams turn to dust
And all that you've got, well it's all just too much
There's a voice deep inside, there's a light there that shines
So still, I try to believe - so still, I try to believe
Touch me, don't let me go
Feel my heart beat, I need to know
'Cause I'm holding on, but I want to let go
But still, I try to believe - but still, I try to believe

I'm out here in the dark, standing all alone
But still I try, I try to believe",rock,Try to Believe,-0.8,-0.5,1997
563,Jimmy Barnes,"[Verse 1]
As soon as you're born
They make you feel small
By giving you no time
Instead of it all
’Till the pain gets so big
You feel nothing at all
Working class hero is something to be
A working class hero is something to be

[Verse 2]
And they hurt you at home
And they hit you at school
And they hate you if you're clever
And they despise a fool
'Till you’re so fucking crazy
You can't follow their rules
A working class hero is something to be
A working class hero is something to be

[Verse 3]
Well they tortured and scared you for twenty-odd years
And then they expect you to pick a career
When you can't really function
You're so full of fear
A working class hero is something to be
A working class hero is something to be
[Verse 4]
Keep you doped  with religion
Sex and TV
And you think you're so clever
And classless and free
But you're still a fucking peasants
As far as they see
A working class hero is something to be
A working class hero is something to be

[Verse 5]
Yeah there is room at the top
They're telling you still
First you must learn how to smile as you kill
If you want to be like those folks on the hill
A working class hero is something to be
A working class hero is something to be

[Outro]
If you want to be a hero
Just follow me
If you want to be a hero
Just follow me",rock,Working Class Hero,-0.7,0.5,2019
564,Ozma,"[Verse 1]
Lie detector's on the blink, so comfort me with doublethink
And let's put wallpaper up between our ears
Over the years
As my attention span disappears
Blink and it's gone
A moment has never seemed so long

[Pre-Chorus]
I'm still dreaming of clock towers and synchronicity
You call it coincidence - i call it common sense
The truth will set you free if you've been slave to a lie

[Chorus]
I'm waiting for a chance to make it known
I'm gonna be the one who keeps you from being alone
I call [x4]
But no one ever-

[Verse 2]
Used to be political, but now our state is critical
So let's put wallpaper up between our ears
Once it was clear
Maybe i lost it over the years
Maybe it's here
Buried beneath the dirt of fear
Maybe it's still here [x3]

[Pre-Chorus]
I'm still dreaming of clock towers and synchronicity
You call it coincidence - i call it common sense
The truth will set you free if you've been slave to a lie

[Bridge]
I'm still dreaming in sound waves that oscillate and amplify
The feeling of nothingness, oh what a subtle bliss
The truth will set you free if you've been slave to a lie

[Outro]
I'm waiting for a chance to make it known
I'm gonna be the one who keeps you from being alone
I've seen it all before, but i still can't tell
So you better ask somebody who knows
[x2]

You better ask somebody who knows [x2]",rock,Motorology,0.7,-0.5,2007
565,Purple (Texas Music),"[Verse 1]
I'm wastin' my moments
They're passin' me by
I'm thinkin' too hard about what the future has
And what happened last night
Oh, I regret it
I made a big scene and no one would forget it
What's gonna happen tomorrow
Tomorrow is another day
What's gonna happen tomorrow
Y'know it is another day

[Chorus]
I just gotta focus o-o-on stayin' awake
In this club sleepin' in the seat belt
I just gotta focus o-o-on stayin' awake
Cop cars and dive bars
All the girls are on parade
We are just a little far
From the country
I'd say
This is bliss
This is bliss

[Verse 2]
Back up the van
Cold metal on my hands
A few missed calls but
[?]
Thinkin' bout the night
Things I yelled into the mic
I left my sweater
How're we droppin' in this weather

[Chorus]
I just gotta focus o-o-on stayin' awake
In this club sleepin' in the seat belt
I just gotta focus o-o-on stayin' awake
Cop cars and dive bars
All the girls are on parade
We are just a little far
From the country
I'd say
Dodging and diving and peaking [?]
We are just a young man
[?]
Life's Strange
Cop Cars
And Dive Bars
And all the
Girls are on
Parade
We are
Just a little
Far from the
Country I'd say

This is bliss
This is bliss",rock,Bliss,-0.3,0.6,2016
566,Perennial,"[Verse]
Clap clap clap goes the capital
They're saying, ""Hey hey you you, get off my cloud""
Click click click goes the metronome
Seven, eight striped tigers singing ""Twist and Shout""

[Chorus 1]
What's that sound?
It goes yeah yeah yeah
It goes yeah yeah yeah
It goes yeah yeah yeah

[Chorus 2]
This is the symmetry of autumn leaves
These are the trees all torn and tattered
This is the symmetry of autumn leaves
This is thе only beat that really matters
This is thе symmetry of autumn leaves
This is the only beat that really matters",rock,Dissolver,0.6,0.8,2017
567,Majestica,"Two of three have come my way
The last one with delay
Non of this is real today it's...
(Maybe a dream, a lucid dream, you have to stay)
Stay with me, don't go away
Don't leave me here alone
Spirit, come back and show me all
The joy in this world

I see and I try to understand it all now
How I've gone from kind to cruel
Clocks running out and there's one more trial
For me and the time is now

This Christmas, this Christmas
The Ghost are dancing and cheering
Your misdeeds, your misdeeds
Are paying off can't you see
It's Christmas time, it's here for you
It's Christmas time
I know I do deserve to see
Where all my actions lead
If I don't fix these cruel misdeeds
I don't think it's too late
(Now it's to late, see Marley's fate, you're heading straight)
Straight towards the bitter end
But now it's up to you
Face your demons, face forthcoming
Chains on your neck

I see and I try to understand it all now
How I've gone from kind to cruel
Clocks running out now there's one more trial
But why, spirit leave me down this aisle?

This Christmas, this Christmas
The Ghost are dancing and cheering
Your misdeeds, your misdeeds
Are paying off can't you see
It's Christmas time, it's here for you
Christmas spirits everywhere
Your redemption's coming near
'Cause the Christmas time is here

Here I stand alone in darkness
Scared of what may come
He's the one I fear the most
I beg you to end this
Now see him coming closer
I know who you are
You're the Ghost of Christmas yet to come
This Christmas, this Christmas
The Ghost are dancing and cheering
Your misdeeds, your misdeeds
Are paying off can't you see
This Christmas, this Christmas
The Ghost are dancing and cheering
Your misdeeds, your misdeeds
Are paying off can't you see
It's Christmas time, it's here for me
Christmas spirits everywhere
My redemption's coming near
'Cause the Christmas time
Christmas time is here",rock,This Christmas,-0.4,0.6,2021
568,Ben Khan,"[Verse 1]
Magnum, magnum
How are you savage?
Blood stains the parish
Guns control the badges
Classic
Example of dissatisfaction, oh
Taking up drastic action
Taking up drastic action

[Verse 2]
Acid acid
Raindrops to kill them bastards
We’ll feed the masses
We’ll feed them acid, oh
But we’re dancing, dancing
To the rhythm of the plastic anthem
Dancing
While they’re preaching the plastic anthem
Stabbing, stabbing
A hole in the very fabric
Of society
Well it’s eternally
[Hook]
Will the wind be beneath my wings?
Will the water wash over my sins?
Will the wind be beneath my wings?
Will the water wash over my sins?
Until this is over
Until this is over
Until this is over

[Verse 3]
(I was)
Baptized before the gods
But I’m still holding clothes
I’m still holding yours
Magnum, magnum
Can you even lift that cannon?
And you’re a savage, savage
Living in the the pastor’s masters
Fragile, fragile
We’re living in the state of film and Advil
Living on boulevard Madville
Living on boulevard Madville
Gassing, gassing
Our people into mass attacking
Our people with innocent passage
Oh!",rock,Savage,-0.5,0.6,2014
569,Helena Arlock,"It sticks in my head like glue
That voice you used to make me
And the eyes behind my eyes
Make diamond waterfalls to make me

Go, go, go, go
Go, go, go, go

You never gave up, never gave in
Never stopped fighting
I threw away my summer cat
I let my lover, my lover

Go, go, go, go
Go, go, go, go
Go, go, go, go
Go, go, go, go

My persuader
Will you ask me to go
My persuader
Will you ask me to go
My persuader
Will you ask me to go
Go, go, go, go
Go, go, go, go
Go, go, go, go
Go, go, go, go

Go, go, go, go
Go, go, go, go
Go, go, go, go
Go, go, go, go",rock,Go Go Go,0.6,0.9,2010
570,Marvin Gaye,"[Verse 1]
One more heartache, I can't take it
My heart is carrying such a heavy load
One more ache would break it
Just like the camel with the heavy back
One last straw was added, I said it broke the camel's back

[Chorus]
Ah (Ah, ah, ah)
Ah (Ah, ah, ah)
I can't take it (One more heartache)
I can't stand it (One more heartache)

[Verse 2]
One more heartache, it would turn me right around
First you build my hopes up high and then you let me down
Like the house you built from toothpicks stacked upon the kitchen table
One last toothpick tore it down; the foundation was not able

[Chorus]
Ah (Ah, ah, ah)
Ah (Ah, ah, ah)
I can't stand it (One more heartache)
And I can't take it (One more heartache)
[Bridge]
No, no, no, baby
(Ah, ah, ah)
(Ah, ah, ah)
(One more heartache)
(One more heartache)

[Verse 3]
Ooh baby, one more heartache would just be too much load
I'm fed up with the heartaches; one more and I'll explode
Like the toy balloon that's filled with as much air as it can take
One more puff of air and that balloon has got to break

[Chorus]
Ah (Ah, ah, ah)
Ah (Ah, ah, ah)
I can't take it (One more heartache)
I can't stand it (One more heartache)

[Outro]
No, honey (One more heartache)
Not another (One more heartache)
And not another (One more heartache)
Oh oh (One more heartache)
Oh, baby (One more heartache)
Couldn't take another one (One more heartache)
Not another heartache, honey (One more heartache)",rock,One More Heartache,-0.8,0.0,1966
571,I Prevail,"[Intro: Brian Burkheiser and Eric Vanlerberghe]
You gotta fight through the pain to get to the top
You gotta push through it all if it's what you want
Screaming this is a call to the dreamers
Dig a little deeper, make 'em believers

[Verse 1: Brian Burkheiser and Eric Vanlerberghe]
R-I-S-E, let's light a match and ignite the streets
Screaming R-I-O-T, but now it's time to give 'em something to say
So dig a little bit, never quit, keep on that hustle
Get up and take another hit, hold on through the struggle
Screaming R-I-S-E, let's light a match and ignite the streets
Let's light 'em up, light 'em up

[Chorus: Brian Burkheiser & Eric Vanlerberghe]
You gotta fight through the pain to get to the top
You gotta push through it all if it's what you want
Screaming this is a call to the dreamers
Dig a little deeper, make 'em believe
You gotta fight through the pain to get to the top
You gotta push through it all if it's what you want
Screaming this is a call to the dreamers
Dig a little deeper, make 'em believers
Dig a little deeper, make 'em believers
[Breakdown: Eric Vanlerberghe]
The road is long, but it's the one to take
You gotta put in the work, it's time to make or break
The road is long, but it's the one to take
You gotta put in the work, it's time to make or break

[Chorus: Brian Burkheiser and Eric Vanlerberghe]
You gotta fight through the pain to get to the top
You gotta push through it all if it's what you want
Screaming this is a call to the dreamers
Dig a little deeper, make 'em believe
You gotta fight through the pain to get to the top
You gotta push through it all if it's what you want
Screaming this is a call to the dreamers
Dig a little deeper, make 'em believers

[Bridge: Eric Vanlerberghe]
Make them believe
Write down your name in history
You gotta make them believe
One day they'll remember me
You gotta stand up tall, give 'em something to say
With you back against the wall, be somebody to hate
Make them believe
Write down your name in history
[Chorus: Brian Burkheiser and Eric Vanlerberghe]
You gotta fight through the pain to get to the top
You gotta push through it all if it's what you want
Screaming this is a call to the dreamers
Dig a little deeper, make 'em believe
You gotta fight through the pain to get to the top
You gotta push through it all if it's what you want
Screaming this is a call to the dreamers
Dig a little deeper, make 'em believers

[Outro: Eric Vanlerberghe and Brian Burkheiser]
Make them believe
Dig a little deeper, make 'em believers
This is a call to the dreamers
Dig a little deeper, make 'em believers",rock,RISE,0.6,0.9,2016
572,Cold Chisel,"Saturday night
Saturday night
Saturday night
Saturday night

Saturday night (Do do do do do do)
Saturday night (Do do do do do do)
Saturday night (Do do do do do do)
Saturday night (Do do do do do do)

Saturday night (well if you don't like it, why are you standing there for twenty minutes?)
Saturday night
Saturday night
Saturday night

Saturday night's already old
Walking into Sunday, and I find
All desires are cold
I could walk forever, I don't mind
Show me a light, your company
Goes a little way to help me see
The path on which I'm bound
Rather than the things I leave behind
I've got the keys to the city
Baby
I can feel my luck
I got two days' money
If you light me up
This heart will shine on

""L'esclavage D'amour
It will be ours forevermore""
Words we both recall
Either from a lover, or the law
Saturday night, my steps have shown
I can walk away from all I've know
Goodnight, my friend, goodbye
Remember what they say
When you're alone, laugh or die

Saturday night
Saturday night
Saturday night
Saturday night
Saturday night
Saturday night
Saturday night
Saturday night",rock,Saturday Night,-0.8,-0.1,1984
573,Linkin Park,"[Drums Banging]

[Guitar Strumming]


[Verse 1]
Are you lost in your lies?
Do you tell yourself I don't realize
Your crusade's a disguise
Replaced freedom with fear, you trade money for lives

[Pre-Chorus]
I'm aware of what you've done

[Chorus]
No, no more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced

[Verse 2]
I see pain, I see need
I see liars and thieves abuse power with greed
I had hope, I believed
But I'm beginning to think that I've been deceived
[Pre-Chorus]
You will pay for what you've done

[Chorus]
No, no more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced!!!

[Bridge]
Thieves and hypocrites!
Thieves and hypocrites!
Thieves and hypocrites!!!

[Chorus]
No, no more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced

No, no more sorrow
I've paid for your mistakes
Your time is borrowed
Your time has come to be replaced

[Outro]
Your time has come to be replaced
Your time has come to be erased!!!",rock,No More Sorrow,-0.6,0.6,2007
574,OneRepublic,"[Verse 1]
Well, hello, world
Hope you're listening
Forgive me if I’m young
For speaking out of turn
There’s someone I've been missing
I think that they could be
The better half of me
They’re in the wrong place
Tryin' to make it right
But I’m tired of justifying

[Chorus]
So I say to you
Come home, come home
'Cause I've been waiting for you
For so long, for so long
And right now there's a war between the vanities
But all I see is you and me
And the fight for you is all I've ever known
So come home
Ooh
[Verse 2]
I get lost in the beauty
Of everything I see
The world ain't half as bad
As they paint it to be
If all the sons, all the daughters
Stopped to take it in
Well, hopefully, the hate subsides
And the love can begin
It might start now, yeah
Well, maybe I’m just dreaming out loud

[Chorus]
Well, until then
Come home, come home
'Cause I've been waiting for you
For so long, for so long
And right now there's a war between the vanities
But all I see is you and me
And the fight for you is all I've ever known, ever known
So come home
Ooh

[Bridge]
Everything I can’t be
Is everything you should be
And that’s why I need you here
Everything I can’t be
Is everything you should be
And that’s why I need you here
[Chorus]
So hear this now
Come home, come home
'Cause I've been waiting for you
For so long, for so long
And right now, there's a war between the vanities
But all I see is you and me
And the fight for you is all I've ever known, ever known
So come home, come home
Ooh",rock,Come Home,-0.7,0.3,2007
575,Lynx (1976),"I've shed all the tears of sorrow
Cried  them all today, eh hey hey
Now  i see there is no 'morrow
Time's washed it away, eh hey hey

[Chorus]
Oh the past it seems so good then
Oh  the future seems so true
Holding  on to someone
Holding on to you

Oh  my life has been so empty
Void of all my friends, eh heh ends
When i turn around i will see
This life never ends, eh heh ends

[Chorus]

[x12]
Its  so hard
So hard
'Now i see my lonely shadow
See the hang man on my tarrot
Now you see its all too late
I can't hold on
Ive sealed my fate",rock,Holding on,-0.7,-0.3,1976
