,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
944,LANCO,"[Verse 1]
I was born in a town full of red pine trees
County sign says ""follow your dreams""
Westbound train makes the whole town shake
Friday night lights decide your fate

[Verse 2]
Born again in a church where the steeple's white
Preacher preach Book of John and my momma cried
Meaning of life was in verse 2
Didn't make sense 'til I found you

[Chorus]
I could search the world from south to north
But I've already found what I'm looking for
Wherever I go and whatever I do
I was born to love you, I was born to love you
Looking in your eyes, yeah it's all so clear
Every time you smile, I know why I'm here
Wherever I go and whatever I do
I was born to love you, I was born to love you
[Verse 2]
I was a wild child between lost and found
Then you spoke my name, it was a sweet sound
Rescue kiss and you pulled me in
All my life baby, where you been

[Chorus]
'Cause I could search the world from south to north
But I've already found what I'm looking for
Wherever I go and whatever I do
I was born to love you, I was born to love you
Looking in your eyes, yeah it's all so clear
Every time you smile, I know why I'm here
Wherever I go and whatever I do
I was born to love you, I was born to love you

[Chorus]
'Cause I could search the world from south to north
But I've already found what I'm looking for
Wherever I go and whatever I do
I was born to love you, I was born to love you
Looking in your eyes, yeah it's all so clear
Every time you smile, I know why I'm here
Wherever I go and whatever I do
I was born to love you, I was born to love you",country,Born To Love You RISE Recording,0.7,0.3,2019
945,George Canyon,"[Verse 1]
You and me are black and white
On a movie screen from another time
But two of us are a love song melody
On a dusty 45 the way it used to be

[Chorus]
Spin that record around, around, around, around again
Drop that needle down and hear the sound of where we've been
Hear the static, feel the magic
Girl we hit it, it's a classic vinyl
(Woah oh, woah oh)
Baby we're like vinyl
(Woah oh, woah oh)

[Verse 2]
Baby we are faded ink
A dotted path on a treasure map
A 69 with two bucket seats
I'm talkin' Steve McQueen muscle car kinda thing
[Chorus]
Spin that record around, around, around, around again
Drop that needle down and hear the sound of where we've been
Hear the static, feel the magic
Girl we hit it, it's a classic vinyl
(Woah oh, woah oh)
Baby we're like vinyl
(Woah oh, woah oh)

[Bridge]
Stronger than ever, as long as we're together
It keeps getting better (We're like vinyl)
Stronger than ever, as long as we're together
It keeps getting better (We're like vinyl)
Ohwoahohohohoh
Woahwoahohohohoh
Ohwoahohohohoh

[Chorus]
Spin that record around, around, around, around again
Drop that needle down and hear the sound of where we've been
Hear the static, feel the magic
Girl we hit it, it's a classic vinyl
(Woah oh, woah oh)
Baby we're like vinyl
(Woah oh, woah oh)
Ya baby we're like vinyl
(Woah oh, woah oh)
Ya, it's a classic vinyl
(Woah oh, woah oh)
Baby we're like vinyl",country,Vinyl,0.7,0.4,2019
946,Kyle Morgan,"[Verse 1]
Been 'bout but one month
Dull dark and numb but
The beckon and follow
The beaten-down hollow
Feeling I’m feeling
I know you been feeling it too

[Verse 2]
Been back at square one
Stared at despair but
The onward urging
Our past lives converging
In this one holy broken moment

[Pre-Chorus]
You seize me, you breathe me
You vow to believe me
No matter what the hosts inside you
May try to get by you
And I know you know this isn’t gonna be easy, easy
[Chorus]
So do you still have some fight in ya?
Do you still have some fight in ya?
Do you still have some fight in ya?
Do you? Do you?
Do you still have some fight in ya?
Do you still have somе fight in ya?
Do you still have some fight in ya?
Do you? Do you?

[Outro]
Do you still have somе fight in ya?
Do you still have some fight in ya?
Do you still have some fight in ya?
Do you? Do you?
I do feel you
Do you still have some fight in ya?
Do you still have some fight in ya?
Do you still have some fight in ya?
Do you? Do you?
Do you? Do you?
I do feel you",country,Do You Still Have Some Fight In You,-0.3,0.6,2021
947,Van Susans,"[INTRO]

Been dreaming for sometime
Couldn't tell you how long
The days roll together
I can't seem to hold on
And the picture I used to have so clear in my head
Now it's covered in dust and my memories are dead
I will return to that place
You can't keep me away
Some people call it a hole
But I like to call it my home

[Chorus]
Oh the beer is served cold there
It's colder than you
And I always thought I'd die here I'd die here with you

The days they have taken the best of my life
Had so many fond memories they've all but been wiped
It has so many punch lines won't you tell me again?
And it's taken it out of me I'm tired and spent
[Chorus]

And all things turn to dust
Will blow away in the wind
Now it's time my dear friend that we let this begin

[...]

[Chorus]

And all things turn to dust
Will blow away in the wind
Now it's time my dear friend that we let this begin
Now it's time my dear friend that we let this begin",country,Served Cold,-0.2,0.6,2013
948,Kacey Musgraves,"Wonder if I
Gave an Oreo
To this cute guy
That I used to know
Would he have dumped his girlfriend?
Typed that email and hit send
Would it not have ended like it did?
Would we now have kids?
Oh, I don't know
Whenever I taste one
I still think we will
'Cause life is wonderfilled",country,Wonderfilled,-0.3,-0.1,2013
949,Bill Anderson,"I was certain you'd always love me
I was certain you'd never change
I gave my love to you completely
I felt so certain of everything

(But now you're gone you're gone)
And that's for certain
(I'm all alone alone)
And can't quit hurtin'
You're still the only one I'm living for
Seems that's all I know for certain anymore

(But now you're gone you're gone)
And that's for certain
(I'm all alone alone)
And can't quit hurtin'
Life won't ever be the way it was before
Seems that's all I know for certain anymore",country,Certain,-0.6,-0.3,1966
950,The Dead South,"[Verse 1]
Lord, don't be angry
I  haven't been the best
I  sold my dear to the Devil
For a brand-new name and a vest
I swear, I tried so damn hard
To  resist those terrible eyes
He  played me for a fool
I was blasted down, goes down
He  said that I could have her
If I only fell to my knees
Someday I bought her flowers
She looked at me in displease

[Chorus]
It's  been a hard, hard day for lovin'
And it's a hard, hard time when runnin'

[Verse 2]
She looked at me with them broody eyes
And sat me on the ground
Then she whispered in my ears
And tears came pourin' down
She said, ""I can never love you
You sold away my Lord
The Devil has your little soul
For that damn miss can't afford.""
[Chorus]
It's been a hard, hard day for lovin'
And it's a hard, hard time when runnin'
It's been a hard, hard day for lovin'
And it's a hard, hard time when runnin'

[Instrumental Interlude]

[Verse 3]
Those beaut'ful blue eyes n' long, long hair
They wear down my heart
Bawling and, I tipped it back
And found a little hole in the dirt

[Chorus]
It's been a hard, hard day for lovin'
And it's a hard, hard time when runnin'
It's been a hard, hard day for lovin'
And it's a hard, hard time
When you're runnin'",country,Hard Day,-0.3,0.4,2017
951,Jana Kramer,"[Verse 1]
Just the thought of you around
Gets my head spinning, in circles
Just the way you say my name
Gets my heart turning, in circles

[Chorus]
You got me spinning like a wheel
Oh how you make me feel
It's more than gold on my finger
It's six feet down and forever
Cause where I am
Is where you begin
You picked up the pieces
And put me together
You're the only part of me unbroken
And I'm going, in circles

[Verse 2]
Every crooked little lie
Bended, connected, circles
Every star up in the sky
Every hello and goodbye
Every moment by your side
Is the meaning of my life
[Chorus]
You got me spinning like a wheel
Oh how you make me feel
It's more than gold on my finger
It's six feet down and forever
Cause where I am
Is where you begin
You picked up the pieces
And put me together
You're the only part of me unbroken
And I'm going, in circles
In circles

[Verse 3]
Just the thought of you around
Gets my head spinning, in circles
Just the way you say my name
Gets my heart turning, turning, turning
Around and 'round again

[Chorus]
You got me spinning like a wheel
Oh how you make me feel
It's more than gold on my finger
It's six feet down and forever
Cause where I am
Is where you begin
You picked up the pieces
And put me together
You're the only part of me unbroken
And I'm going, in circles
In circles
[Tag]
Just the thought of you around
Gets my head spinning, in circles",country,Circles,0.4,0.7,2015
952,The Carter Family,"If you're in the battle for the Lord and right
Just keep on the firing line
If you win the battle, surely you must fight
So keep on the firing line

Brother, keep on the firing line
Keep on the firing line
Time is getting short, Jesus coming soon
Brother, keep on the firing line

There are many dangers everyone must face
If you die fighting, there is no disgrace
With the Lord for cowards you will find no place
So keep on the firing line

Brother, keep on the firing line
Keep on the firing line
Time is getting short, Jesus coming soon
Brother, keep on the firing line

God can only use the soldiers he can trust
To keep on the firing line
If you wear the crown, bear the cross you must
So keep on the firing line
Brother, keep on the firing line
Keep on the firing line
Time is getting short, Jesus coming soon
Brother, keep on the firing line

Brother, keep on the firing line
Keep on the firing line
Time is getting short, Jesus coming soon
Brother, keep on the firing line",country,Meet Me by the Moonlight Alone,-0.3,0.6,1993
953,Little Big Town,"Hangin' out with the scarecrow blues
On the other side of being used
The whine and the whistle of a passing train
Sounds so heavy when it says your name

[Chorus:]
Baby, when you're down, baby, when you're way down
Lost your shine and your feet are cold
You don't have to stay down, you don't have to stay down
You're like silver, you're like gold
You're like silver, you're like gold

Wind caught up in the weather vane
Soaked to the bone from a summer rain
I'll be right here to see you through
The dust, and the rust, and the scarecrow blues

[Chorus x2]",country,Silver and Gold,-0.1,0.6,2014
954,Brenn Hill,"[Verse 1]
Frosty the snowman was a jolly happy soul
With a corncob pipe and a button nose
And two eyes made out of coal
Frosty the snowman is a fairy tale, they say
He was made of snow but the children
Know how he came to life one day
There must have been some magic in that
Old silk hat they found
For when they placed it on his head
He began to dance around
O, Frosty the snowman
Was alive as he could be
And the children say he could laugh
And play just the same as you and me

[Chorus]
Thumpetty thump thump
Thumpety thump thump
Look at Frosty go
Thumpetty thump thump
Thumpety thump thump
Over the hills of snow
[Verse2]
Ooh Frosty the snowman knew
The sun was hot that day
So he said, ""Let's run and
We'll have some fun
Now before I melt away.""
Down to the village
With a broomstick in his hand
Running here and there all
Around the square saying
Catch me if you can
He led them down the streets of town
Right to the traffic cop
And he only paused a moment when
He heard him holler ""Stop!""
Mmm Frosty the snowman
Had to hurry on his way
But he waved goodbye saying
""Don't you cry
I'll be back again some day.""

[Chorus]
Thumpetty thump thump
Thumpety thump thump
Look at Frosty go
Thumpetty thump thump
Thumpety thump thump",country,Frosty the Snowman,0.8,0.4,2012
955,Loretta Lynn,"Tell me that you don't mean the things that you say
You say you want to forgive me, so you're leaving today
You don't even see these tears that blind my sight
And you don't know there's more to leaving than just saying goodbye

You know the love that I gave was a true one
But you grew restless for a different kind of love
So I cling to my dreams while my heart slowly dies
Don't you know there's more to leaving than just saying goodbye?

Don't you know there's more to leaving than saying goodbye?
Lonely will follow and sadness will go where you go
Your heart will think your eyes have nothing to do but cry
'Cause there's so such more to leaving than just saying goodbye",country,Theres More to Leaving Than Just Saying Goodbye,-0.6,-0.2,1973
956,Margaret Lewis,"[Verse 1]
Rain is pourin' down today
Heard a storm is on its way
But I look, feel the highway and its pull
Heard some noises, what is that?
I've been lookin' at some cats
Passin' by my window, shootin' the bull

[Chorus]
Even my sweet papa
Has gone out and slammed the door when he left sore
Why don't anybody
Why don't anybody stay home no more?

[Verse 2]
Hands are turnin' on the clock
I keep turnin' in the muck
All dressed up headed up around the bend
Nothing much is on my mind
That could cause a drink of wine
Spend some time with somebody or call a friend
[Chorus]
Oh now, ev'rybody
Don't look 'round that corner lookin' for a row
Why don't anybody
Oh, why don't anybody stay home no more?

[Bridge]
Sometimes I wonder
How will it go when I am gonе
Sometimes, Lord, I wonder
Will it go on and on and on?
Pеople goin' around in circles
Gettin' nowhere mighty fast
Families breakin' up in pieces
Oh, we all know it can't last
And it's a sad, sad song
When you ain't got no home
Whoa, oh, oh, no home

[Verse 3]
If the mornin' breaks on time
Hit the freeway right at nine
And all day long I belong to the company store
If the job has got my mind
And the devil's got my time
Makes me wonder just what I am livin' for
[Chorus]
Oh hello, Mr. Boss Man
No, I won't be in, can you mail my pay?
Well, good mornin', my children
Yeah, Momma's gonna be with you at home today",country,Why Dont Anybody Stay Home No More,-0.3,0.5,1980
957,Charley Pride,"She can take the morning rain falling on my window pane
And turn it into sunshine in my mind
And she can take the darkest night and brighten it with a love sweet light
And I'm satisfied just knowing she's that kind
And I can feel so down and out but she knows what it's all about
And she can help me leave it all behind
There's something in the way she smiles that seems to brighten all my trials
It's good to know my woman is that kind

She's that kind that I'm thankful to the Lord above
For sending me that kind of woman for me to love
If I could live another life and I could choose another wife
I wouldn't change a thing 'cause she's that kind

She's that kind that I'm thankful to the Lord above
For sending me that kind of woman for me to love
If I could live another life and I could choose another wife
I wouldn't change a thing 'cause she's that kind
No I wouldn't change a thing 'cause she's that kind",country,Shes That Kind,0.7,-0.4,1972
958,The Tractors,"[Intro]
Aw dang! Full woods are on fire, that's right

[Verse 1]
Comb your hair and paint and powder
You act proud and I'll act prouder
You sing loud and I'll sing louder
Tonight we're settin' the woods on fire

You're my gal and I'm your feller
Dress up in your frock of yeller
I'll look swell, but you'll look sweller
Settin' the woods on fire

[Chorus]
We'll take in all the honkey tonks
Tonight we're having fun
We'll show the folks a brand new dance
That never has been done

[Verse 2]
I don't care who thinks we're silly
You be Daffy and I'll be Dilly
We'll order up two bowls of chili
Settin' the woods on fire
[Bridge]

[Verse 3]
I'll gas up my hot rod stoker
We'll get hotter than a poker
You'll be broke, but I'll be broker
Tonight, we're settin' the woods on fire

We'll set close to one another
Up one street and down the other
We'll have a time, oh brother
Settin' the woods on fire

[Chorus]
We'll put aside a little time
To fix a flat or two
My tires and tubes are doing fine
But the air is showing through

[Verse 4]
You clap hands and I'll start bowing
We'll do all the law's allowing
Tomorrow I'll be right back plowing
Settin' the woods on fire",country,Settin The Woods On Fire,-0.2,0.6,1994
959,Amber Lynn Nicol,"The last time I saw you
You looked me in the eyes
I think, baby, you were telling me lies
Oh baby, you were telling me lies

The last time I kissed you
You didn't close your eyes
I think baby, you been telling me lies
Oh, baby, you've been telling me lies

The last time you went out
I know you weren't true
Baby what am I supposed to do
Oh what am I supposed to do
I don't want to play your fool
But I don't want to lose you

Lies
Lies
Lies
Lay it
Out on the table
You know I need the truth
This is something you can never undo
Boy something you can never undo
How did she do it?
And why'd you follow through

My heart is sick and broken by you
My heart is sick and broken by you
Come on, baby
Knock me dead
And don't try to fill my head
With more of your

Lies
Lies
Lies

I cannot trust you

Well you're a no good double timer
Cross that line
And baby
You said you'd always be mine
But those were just more
Lies
Lies
Tell me more of those
Tell me more of those lie, lie, lie, lie, lie, lie

Lies
Lies
Lies

I cannot trust you
Come on
Tell me more
Lie, lie, lie
Lotta, lotta, lotta, lottas

I cannot trust you
Cause everything you told me was
Lies, lies, lies
Lie lie lies
Come on
Tell me more lies
You're a liar",country,Lies,-0.1,0.6,2011
960,Kids Learning Tube,"We're the People's Republic of Bangladesh
A country in South Asia here to teach, we will not rest
We're the People's Republic of Bangladesh
With 8 divisions, we hope you are impressed

I'm the Barisal Division of Bangladesh
I touch the Bay of Bengal located in the south at best
I have a capital; its name is Barisal
It's located where that star did fall

This is the Chittagong Division, I border India
And Myanmar, I am glad that I told ya
I have a capital, its name is Chittagong
I'm in the southeast, now let's move on

Dhaka Division is what you're looking at
I'm in the centre of this country, how bout that?
I have a capital, its name is Dhaka
It's also the capital of this country, you saw

I'm the Khulna Division located in the southwest
I border India, this I do attest
I have a capital also named Khulna
I touch the Bay of Bengal just like you thought
We're the People's Republic of Bangladesh
A country in South Asia here to teach, we will not rest
We're the People's Republic of Bangladesh
With 8 divisions, we hope you are impressed

I'm the Division of Mymensingh located in the north
I touch India for what that's worth
My capital has a name; it is Mymensingh
It is located here where the star did go

Rajshahi; this is the division name
In the northwest, I border India I claim
Rajshahi is my capital, you see
I have a river on either side of me

Rangpur Division, the most northern here
Mostly surrounded by India above me there
I have a capital named Rangpur
It is a city, now let's learn some more

Sylhet Division is what you're seeing now
Located in the East of Bangladesh, wow
This is my capital; its name is Sylhet
You think this song is over, but it's not over yet!

I am Bangladesh, I'm in Asia
I have a capital; its name's Dhaka
We're the People's Republic of Bangladesh
A country in South Asia here to teach, we will not rest
We're the People's Republic of Bangladesh
With 8 divisions, we hope you are impressed",country,Bangladesh,0.5,0.8,2018
961,The Carter Family,"[Verse 1]
When death shall close these eye lids
And this heart shall cease to beat
And they lay me down to rest
In some flowery bound retreat

[Chorus]
Will you miss me?
(Miss me when I'm gone)
Will you miss me?
(Miss me when I'm gone)
Will you miss me?
(Miss me when I'm gone)
Will you miss me when I'm gone?

[Verse 2]
Perhaps you'll plant a flower
On my poor unworthy grave
Come and sit along beside me
When the roses nod and wave
[Chorus]

[Verse 3]
One sweet thought my soul shall cherish
When this fleeting life has flown
This sweet thought will cheer when dying
Will you miss me when I'm gone?
When these lips shall never more
Press a kiss upon thy brow
But lie cold and still in death
Will you love me then as now?

[Chorus]",country,Will You Miss Me When Im Gone?,-0.5,-0.2,1993
962,Lindsay Ell,"[Verse 1]
It's not a silly little moment
It's not the storm before the calm
This is the deep and dying breath of
This love that we've been workin' on
Can't seem to hold you like I want to
So I can feel you in my arms
Nobody's going to come and save you
We've pulled too many false alarms

[Chorus]
We're going down (down)
And you can see it, too
We're going down, down (down)
And you know that we're doomed
My dear, we're slow dancing in a burning room

[Verse 2]
I was the one you always dreamed of
You were the one I tried to draw
How dare you say it's nothing to me?
When baby, you're the only light I think I ever saw
I'll make the most of all the sadness
You'll be a--, because you can
You try to hit me, just to hurt me
So you leave me feeling dirty
'Cause you, you can't understand
[Chorus]
We're going down (down)
And you can see it, too
We're going down (down)
And you know that we're doomed
My dear, we're slow dancing in a burning room

[Bridge]
And go cry about it, why don't you?
And go cry about it, why don't you, yeah?
And ooh, go cry about it, go cry about it?
My dear, we're slow dancing in a burning room

[Guitar solo]

[Outro]
Don't you think we oughta know by now?
Don't you think we should've learned somehow?
Don't you think we oughta know by now?
Don't you think we should've learned somehow?
Don't you think we oughta know
Don't you think we oughta oughtta learned somehow?
My dear, we're slow dancing in a burning room",country,Slow Dancing in a Burning Room,-0.6,-0.1,2018
963,Nate Smith (Country),"[Verse 1]
It's that tin roof rain on a Sunday mornin'
It's your grandma's cross around your neck
It's that sunrise glowin' through the blinds in the window
The kind that always steal my breath
Why would I ever wanna leave?

[Chorus]
I don't wanna go to Heaven
When Heaven's right here, lyin' next to me
I count every kiss and every blessin'
As the only proof I'll ever need
I don't wanna go to Heaven
When Heaven's right here, lyin' next to me

[Verse 2]
It's like that old dirt road was paved in gold
The pearly gates arе our front porch
Loving you makes me beliеve
Even if the good Lord don't let me in
I got a glimpse of what it could've been, so
[Chorus]
I don't wanna go to Heaven
When Heaven's right here, lyin' next to me
I count every kiss and every blessin'
As the only proof I'll ever need
I don't wanna go to Heaven
When Heaven's right here, lyin' next to me

[Post-Chorus]
Oh, oh
Lyin' next to me
Oh, woah

[Chorus]
I don't wanna go to Heaven
When Heaven's right here, lyin' next to me
I count every kiss and every blessin'
The only proof I'll ever need, yeah
I don't wanna go to Heaven
When Heaven's right here next to me
I count every kiss and every blessin'
As the only proof I'll ever need
I don't wanna go to Heaven
When Heaven's right here, lyin' next to me

[Outro]
Lyin' next to me",country,I Dont Wanna Go To Heaven Choir Version,0.8,-0.1,2022
964,Mon Lee,"[Verse 1]
Liar go say, ""at least I just dey lie, I no dey tiff something""
Tiff go say, ""at least I just dey tiff, I no dey kill person""
Ohh murderer go say, ""at least I just dey kill, I no dey rape person""
Rapist go say, ""at least I just dey rape, I no dey rape pikin""

[Pre hook]
All the things you do got repercussions too
All the things you say, gonna hurt you back one day

[Hook]
You be clay, ay (sin na sin)
No carry life play, ah (sin na sin)

[Verse 2]
Liar go say, ""at least I just dey lie, I no dey tiff something""
Tiff go say, ""at least I just dey tiff, I no dey kill person""
Ohh murderer go say, ""at least I just dey kill, I no dey rape person""
Rapist go say, ""at least I just dey rape, I no dey rape pikin""

[Pre hook]
All the things you do got repercussions too
All the things you say, gonna hurt you back one day
[Hook]
You be clay, ay (sin na sin)
No carry life play, ah (sin na sin)",country,Sin na sin Tommy Maverick cover,-0.3,0.6,2017
965,Bill Anderson,"You're gonna know what it means to be lonely
You're gonna know what it meants to be blue
You're gonna know how it feels to feel your heart breaking in two
When the wheel of hurt comes wheeling round to you
You're gonna cry little tears someday maybe
I'll hear you say you're sorry we're through
But I'll be the first one to help you cause you need someone that's true
When the wheel of hurt comes wheeling round to you
You're gonna learn the truth the hard way and when you do you'll always know
It's bad luck to hurt somebody when that somebody loves you so
It may be today or it may be tomorrow you'll have to pay when you're payment is due
And maybe then you'll realize how much pain you've put me through
When the wheel of hurt comes wheeling round to you
When the wheel of hurt comes wheeling round to you",country,The Wheel Of Hurt,-0.6,-0.1,1967
966,Reba McEntire,"Silent night, holy night
All is calm, all is bright
Round yon Virgin Mother and Child
Holy infant so tender and mild
Sleep in heavenly peace
Sleep in heavenly peace

Silent night, holy night
Shepherds quake at the sight
Glories stream from heaven afar
Heav'nly hosts sing Alleluia;
Christ the Savior is born
Christ the Savior is born

Silent night, holy night
Son of God, love's pure light
Radiant beams from Thy holy face
With the dawn of redeeming grace
Jesus, Lord, at Thy birth
Jesus, Lord, at Thy birth",country,Silent Night,0.6,-0.6,1987
967,Jimmy C. Newman,"You didn’t have to go
You knew that I’d be blue
And now you’re far away
I don’t know what I’ll do
It won’t be very long
There’ll come a day, I know
You’ll see that you were wrong
Ah you didn’t have to go

What made you change your mind
Why did you say goodbye
You left our love behind
You left me here to cry
I guess you didn’t know
Where this would lead me to
There’ll never be a day
Of sunshine without you

You didn’t have to go
You knew that I’d be blue
And now you’re far away
I don’t know what I’ll do
It won’t be very long
There’ll come a day, I know
You’ll see that you were wrong
Ah, you didn’t have to go",country,You Didnt Have To Go,-0.5,-0.2,2020
968,Slim Dusty,"With blue hills ...... in the distance

It's morning and we're gazin' through the window of the Ghan
Rockin' rollin' rollin' out across the timeless land
Winding thru the spinifex and miles of burning sand
With blue hills ...... in the distance

People having breakfast in the comfort of the train
Diesel engine humming as she echos by the range
Building up momentum as we coast across the plains
With blue hills ...... in the distance

Big old red buck kangaroo he stops to sniff the air
Shakes his head and looks about for danger anywhere
Old man emu makes a dash with the youngster in his care
With blue hills ...... in the distance
Hey!

Instrumental

Namajira's famous gums and ochre coloured plains
Sandy creeks that flow nowhere excepting when it rains
Mulga stands and desert lands that time has never changed
With blue hills ...... in the distance
Willy Willy winds it's way across the great expanse
Sweeping up the rolly polly in it's spiral dance, hey
Building up with fury as it winds across the plain
With blue hills ...... in the distance

It's morning and we're gazin' through the window of the Ghan
Rockin' rollin' rollin' out across the timeless land
Winding thru the spinifex and miles of burning sand
With blue hills ...... in the distance

With blue hills ...... in the distance",country,Blue Hills In The Distance,0.5,-0.1,2004
969,The Miners,"She’s leaving for Ohio
She’s leaving for Ohio
Her momma’s gonna cry-O
She’s leaving for Ohio
She’s leaving for Ohio
She’s leaving for Ohio
Her momma’s gonna cry-O
She’s leaving for Ohio

Not a little girl anymore
Time to leave your room and head out the door
Away from the place that you call home
Know we’re always there, just pick up the phone

She’s leaving for Ohio
She’s leaving for Ohio
Her momma’s gonna cry-O
She’s leaving for Ohio
She’s leaving for Ohio
She’s leaving for Ohio
Her momma’s gonna cry-O
She’s leaving for Ohio
This was what we’d always planned
The time has come, we can’t look back
Now it’s all, happened too fast
Just slow down, try and make it last

She’s leaving for Ohio
She’s leaving for Ohio
Her momma’s gonna cry-O
She’s leaving for Ohio
She’s leaving for Ohio
She’s leaving for Ohio
Her daddy’s gonna cry-O
She’s leaving for Ohio",country,Leaving for Ohio,-0.6,-0.2,2021
970,Dan + Shay,"[Intro]
I can honestly understand why it's over
I can go through the motions of walking away
I can give you the key and take my things back
I can find plenty things to fill my days

[Chorus]
But I don't know how not to
Think about you
When it's late at night and quiet
And I know that I ought to be the one who
Is strong and just moves on
But I'd probably turn down your road
Knock, knock on your door
Fall back in your arms
Wake up in the morning
Hatin' myself and the way that I can't help
The way I still want you
I just don't know how not to
How not to
How not to
I just don't know how not to
How not to
How not to
[Verse 1]
You're like second nature, baby, you're just like breathing
Melody that you hear and you can't forget
Time goes by and I still need you
Yeah, you're worth the heartbreak and the regret

[Chorus x 2]
But I don't know how not to
Think about you
When it's late at night and quiet
And I know that I ought to be the one who
Is strong and just moves on
But I'd probably turn down your road
Knock, knock on your door
Fall back in your arms
Wake up in the morning
Hatin' myself and the way that I can't help
The way I still want you
I just don't know how not to
How not to
How not to
I just don't know how not to
How not to
How not to

[Outro]
How not to
Mmmmmm
Oh-oh-oh-oh",country,How Not To,-0.6,-0.2,2016
971,The Clancy Brothers & Tommy Makem,"Step we gaily on we go
Heel for heel
And toe for toe
Arm and arm
And row and row
All for Marie's wedding

Over hillways, up and down
Myrtle green and bracken brown
Past the sheilings through the town
All for the sake of Marie

Step we gaily on we go
Heel for heel
And toe for toe
Arm and arm
And row and row
All for Marie's wedding

Plenty herring, plenty meal
Plenty peat to fill her kreel
Plenty bonnie bairns as weel
That's the toast for Marie
Step we gaily on we go
Heel for heel
And toe for toe
Arm and arm
And row and row
All for Marie's wedding

Red her cheeks as Rowan's are
Bright her eyes as any star
Fairest of them all by far
Is our darlin' Marie

Step we gaily on we go
Heel for heel
And toe for toe
Arm and arm
And row and row
All for Marie's wedding

Over hillways, up and down
Myrtle green and bracken brown
Past the sheilings through the town
All for the sake of Marie

Step we gaily on we go
Heel for heel
And toe for toe
Arm and arm
And row and row
All for Marie's wedding",country,Marie’s Wedding,0.7,-0.1,1963
972,John Anderson,"It seems like the best things come easy
But they're always going too soon
I've covered the scars you left on my heart
If I don't die from these blues

And some things I never got over
I do good to just get around
And seeking relief from your memories
I've always Jack Daniels drowned

Now some days are better than others
And some days I just stumble through
This hole in my life won't let me survive
Many more nights without you

And some things I never got over
I do good to just get around
And seeking relief from your memories
I've always Jack Daniels drowned

Oh, and seeking relief from your memories
I've always Jack Daniels drowned",country,Ive Almost Jack Daniels Drowned,-0.4,-0.1,1981
973,Bill Anderson & Jan Howard,"What good is my life
If I don't have you
'Cause all of my dreams
Are built around you

I'd be like Miami without any sun
Without you I'm nothing
Without you I'm nothing
Together we're one

The roar of Niagara
When you are near
Turns into a drip
When you disappear

Imagine a party
Without any fun
Without you I'm nothing
Without you I'm nothing
Together we're one
When I'm happy
Oh, it tickles me too
When I'm crying
You know it hurts me
Through and through

It takes two hands
To make one hole
I belong to you, baby
Body and soul

If you ever leave me
And you don't come back
I'd be like a train
Without a railroad track

Just like a river
With a no place to run
Without you I'm nothing
Without you I'm nothing
Together we're one

When I'm happy
Oh, it tickles me too
When I'm crying
You know it hurts me
Through and through",country,Together Were One,-0.4,-0.2,1970
975,Hank Thompson,"Tell me how the cow jumped over the moon
How the little lady lived in a shoe
How Jack on the beanstalk climbed to the sky
Then I'll start believing in you

Tell me how Jack Horner got a plumb from his thumb
And how Humpty Dumpty fell
I’m a lot more able to believe in a fable
Than all the other stories you tell

You said your diamond ring was just an innocent little thing
That you got it at a Stanley party
Stanley must be quite a guy and his parties sure run high
The price tag read one thousand and forty

Tell me Cinderella did you get your fella
Just by losing your shoe
When I've got the time to believe in nursery rhymes
Then I'll start believing in you

There are stories galore in fairy tale lore
Like the farmer who lived in the dell
There’s the owl and pussy cat know the one about Jack Sprat
That I'm much rather hear you tell
There's the turtle and the hare the preacher and the bear
And the one about the little boy blue
I can do no worse than nursery rhyme verse
Then I'll start believing in you

You tipsied in the other day said you'd been to the PTA
Had your swimsuit and an olive you were eating
Now they don't wear bikinis or hand out martinis
Down at the school house meetings

Four and twenty blackbirds baked in a pie
Just any old fairy tale will do
When I believe there's truth in old mother goose
Then I'll start believing in you

When I believe there’s truth in old mother goose
Then I’ll start believing in you",country,Ill Start Believing In You,-0.4,0.4,2000
