"Unnamed: 0","annotation_id","annotator","artist","created_at","id","lead_time","lyrics","tag","title","updated_at","x_coordinate","y_coordinate","year"
10,112,"2","Hiesse","2024-07-23T17:51:29.646920Z",111,338.163,"[Verse1]
Some meditate, some call it prayer
Some medicate, some pray for saviors
Some put in work, some call in favors
Don't call it luck, it's the fruit of my labor

No hand outs, no hand outs, unless they have something to gain
No I'm not sharing my earnings, unless you've been sharing my pain
I don't know how to ask for help, always thought that shit was vane
I don't know anyone who's safe, Everybody needs saving

Everybody's been slaving
To get a piece of that cake
They don't know how to behave when
It's time to get the mix to bake

[Chorus]
Stay Sleep, or get woke, get rich, or stay broke
Got faith, we got hope, you don't want no smoke smoke smoke
So get with the wave or get soaked, please do not get us provoked
Lions and tigers and bears, that stick best not poke poke poke
Stay Sleep, or get woke, get rich, or stay broke
Got faith, we got hope, you don't want no smoke smoke smoke
So get with the wave or get soaked, please do not get us provoked
Lions and tigers and bears, that stick best not poke poke poke

[Verse 2]
How Long should I wait
I've been going up the stairs
Taking time to elevate
Far away from the stares

Far away from the crowd
It's why I stay away from elevators
Far away from the clout
It's why I stay away from asking favors

Yeah I Know how it goes
Scratch my back, I'll scratch yours
When it's time to scratch mine
All I see are shut doors

Acting like Harvey Dent
Y'all Two-Face with the words
Your Best side is a front
Your real side is your worst
[Chorus]
Stay sleep, or get woke, get rich, or stay broke
Got faith, we got hope, you don't want no smoke smoke smoke
So get with the wave or get soaked, please do not get us provoked
Lions and tigers and bears, that stick best not poke poke poke

Stay Sleep, or get woke, get rich, or stay broke
Got faith, we got hope, you don't want no smoke smoke smoke
So get with the wave or get soaked, please do not get us provoked
Lions and tigers and bears, that stick best not poke poke poke","rap","Lions and Tigers and Bears","2024-07-23T17:51:29.646920Z","-0.4","0.5",2019
11,113,"2","Dj hughes","2024-07-23T17:52:17.388827Z",112,44.692,"Lionhartdan:hey sis you sure you know what your talkin about calling my iq and fans stupid look in a mirror you big disgrace of life you have no friends Take the L Loser yayayeet lol Remer

Avery:I'm haydens sister number 0 saying my sister's Boyfriend is shit your the shit around here you big NOOB

Hayden: my sister is right big fat NOOB lose some weight for once in a life time God your such a peace of shit bitch lasagna yayeet

Daniel: my sister is done with you mother fudger yeah I'm cusing because your excusing to much bitch

Geniveive: ha your so dumb all I do is use you for friends but I can't no more cuz you have no friends lol TAKE DOWN","rap","Diss on my sis","2024-07-23T17:52:17.388827Z","-0.5","0.5",2019
12,114,"2","King_isaiahhh","2024-07-23T17:55:52.097886Z",113,212.635,"The king is back you missed me this for all these hoes who dissed me I am back at it again I am a champion with god flow but that's only a feeling me and kanye know and Kendrick and all you other rappers and you fake trappers where you from? They ask im from Baltimore they city where they show no pity where they run up on you shoot you 5 times tike you biggie no biggie we used gunshots is nothing but if shots rang out you better start ducking cause im going to be the one bussing. I shouldn't even be here I don't how many times I wanted to quit but I realized my only way out was to spit I got a AK all that shit do is spray spray so all better pray pray that them boys don't come and snatch your baby its crazy around here word to the unknown let the truth be told im only doing this for gold and so I can go on the road do hella shoes make my mama happy make my dad smile. They barking im barking they said a lil yo go run in the house and grab the strap I did that put his head back *click clack* BANG!! nigga","rap","King me","2024-07-23T17:55:52.097886Z","-0.1","0.7",2015
13,115,"2","Nightingale_RUS","2024-07-23T17:58:11.587960Z",114,135.258,"[Intro]
Yeah
Nightingale is here
Listen...
Do you really believe in everything you see in Instagram? Oh, shit...
Yeah

[Verse One]
I’ma catch-potato, wanna know how I spend a day?
Surfing Instagram on my Apple phone - no way!
I think in this way I’m visualizing something
But the truth is that I’m simply doing nothing
Pretending being rich and wealthy, blowing flour but still healthy, always draped in something classy, behind the wheel of Maserati, hanging heavy Louie bags hella full with money bands, living in a penthouse which is higher than the clouds
Yeah
That’s my thoughts I’m lying and scrolling the feed
Yeah
I’ve never fought, but despite this I suffer defeat
Yeah
Rap game, for me it is still something new
No refrains in this track
But why, I got no clue
[Bridge]
This story is sad, cause Insta-dreams are fake
I’m getting hella mad, there are some actions to take

[Verse Two]
As an employee I’ve earned some funny money
Yeah
Never invested it, but felt like Axelrod Bobby
Spent a half on my Stans which are white and green
A couple of kickz is worth of fucking routine
My Instagram is opened on pages of business bloggers
Bentleys at the background , they all draped in suits and loafers
Double tap on their pictures the only thing that I do
Instead of building my life I flush the time down the tube
Yeah, ugh

[Outro]
People, please, don’t repeat my mistakes!
Yeah, Nightingale","rap","Insta Dreams","2024-07-23T17:58:11.587960Z","-0.6","-0.2",2019
14,116,"2","JAYKakashi","2024-07-23T17:58:57.250246Z",115,38.574,"[Intro]
Okay

[Chorus]
Shut up
Shut up
Shut up
Shut up
Shut up
Shut up
Shut up

[Verse]
R.I.P. to X-tending my will to fucking live and
Birthing Prod. Jay, so I'm grateful, this is for him

[Chorus]
Shut up
Shut up
Shut up
Shut up
Shut up
Shut up
Shut up
[Verse]
If you don't like me, I couldn't be less
Fucking bothered, you're clapped and you're fucking shit","rap","SHUT UP","2024-07-23T17:58:57.250246Z","-0.5","0.7",2020
15,117,"2","Shabazz the Disciple","2024-07-23T18:07:41.880807Z",116,52.172,"[Hook]
Yo! we win the war cause we bomb first
It's like when napalm bursts, snipers with the Vietnam verse
Ghetto apostles doing god's work, boots and camouflage shirts
Marching through your trenches and your concerts
We win the war cause we bomb first
It's like when napalm bursts, snipers with the Vietnam verse
Ghetto apostles doing god's work, boots and camouflage shirts
Marching through your trenches and your concerts

[Verse 1: Shabazz the Disciple]
I'm that guerilla in your midst, stalking with an army of assailants
I got your organization under surveillance
You moved your pawn two squares, left the king unveiled
Diagonal invasion, soldiers marching in for the kill
This is a war join ranks, play your position
Put the industry in checkmate, force them under submission
Ya whole perimeter's surrounded by my legion
You're trapped inside the center of an isolated region
Chk!, blaugh!!!, glass shatters, bullets scatter
No evidence or fingerprints a c12 matter
Black bishop moving in, attack the queen
Sabotage front line, the industry's in quarantine
[Verse 2: R.H. Bless]
This is your final call, prepare for violent storms, a silent war
Map your survival course
Mount ya riding horse and grab ya sword
Hip-Hop's a holocaust, grab ya holy cross, ya crescent and star
Witness ya empire fall like Sodom and Gomorrah
Refer to ya bibles, Qu'ran and Torah
Bless, I be the high exalter, divine curer, who mind is purer
Staring in my rivals eyes, I analyze, cross examine and paralyze
All those who choose to itemize lies

[Hook]

[Verse 3: Freestyle]
Continued infiltration by fire bomb detination
Phasers and lasers scopin, choking from smoke inhilation
Secret service agents are coming at me
I gotta hit em I sprayed, throw a grenade
Setting off the sprinkler system

[Verse 4: Poetic]
I specialize in fear, terrorizing your airwaves
Like dropping off thermo-nuclear bombs in subways
Here to stress ya life, painting pictures of death
Ancient scriptures rip ya silhouette, I'm cold as winter
Bringing the earth tremors that burst ya inner sanctum
I sank men of war then haha, laughed at how I banged them
Foes copping a plea, should've took the opportunity to flee
I bring terror to fields like the phantom
My thoughts reveal a navy seal approaching ghetto wars
Enemies force field jackets get stained from open sores
Non-negotiable term for your surrender
I heat ya weak arsinol, and burn men to cinders
[Hook]

[Freestyle]
Rendezvous, special operations: team arsonists
Switch the disk and get out of there fast
We don't wanna take no risk
Code name: freestyle, alias ""the asthmatic""
Automatic full metal jackets
Static's with the diplomatic, bureaucratic tactics
We got the area secured now, triple the c-4
And get of the whole floor, you copy?
I copy that, we got the whole music business wired
So when this shit blow, ya whole empire's expired

[R.H. Bless]
We can live lavish and still build on the mathematics
Far precise, cut cabbage, rock ice and still civilize a savage

[Shabazz]
Dancing in the Garden of Eden, gotta thank Allah I'm breathin
Glancing back at days I used to be behind them bars with heathens

[Poetic]
Flash like the Aztecs, cash checks, blast tecs
Collect all of my assets from sales from the cassettes
[Freestyle]
Iceless but priceless, top of the price list
Probably the 1st up on ya heist list
Ya might miss, so knowledge this...","rap","Ghetto Apostles","2024-07-23T18:07:41.880807Z","0.4","0.7",1998
16,118,"2","Dot Dot Curve","2024-07-23T18:08:18.349768Z",117,32.412,"Cannot believe you bought this fucking cd
Fucking faggots
Fucking assholes
Fucking skinny jeans suck so bad
His cartoon is ass
Trynna get crunk with girl jeans and a girl tee what the fuck
What an idiot
His hair is pretty fucked up
He looks like its halloween every fucking day
Fucking faggot
Asshole thinks hes so much hot shit
Calls himself the sex
That shit looks fucking stupid bitch
Fucking wack ass bitch
Dot dot curve my dick
I bet hes got 2 tone pubes
I dont think he has pubes though I shaved them once
Fucking dot dot curve this dick
Fuck his hair fuck his music and his stupid ass jeans
Yo nigga","rap","Hanh","2024-07-23T18:08:18.350309Z","-0.6","0.4",2008
17,119,"2","The Funk Hunters & Chali 2na","2024-07-23T18:09:18.061175Z",118,56.901,"[Chorus]
I ain't got a place round here
No one knows my face round here
I've only got my word to spread
And a place to rest my head

[Verse 1]
Even though I'm type major
At times I might waver
Sweet as a life saver
But sharp as a knife razor
I engage the crowd when I'm dropping my style off
But you can't accuse till you walking a mile in my shoes
Stressful attempts to be successful
When haters for no reason detest you is the best fuel
One of the best few special vessels of the rest you
'Cause a wise man knows he's the best fool

[Chorus]
I ain't got a place round here
No one knows my face round here
I've only got my word to spread
And a place to rest my head
I ain't got a place round here
No one knows my face round here
I've only got my word to spread
And a place to rest my head
[Verse 2]
As I let my mind walk in the massive press thoughts
Traditional medicinal sentences, fresh quotes
And facts brought to back block against the trash talk
Blast off when my 10 toes touch the asphalt
Fast walk through the forest of flash floss and gloss
Transparent like I smashed my forks and glass vaults
Wear my camouflage presence help me camera dodge
And focus to 2na tryna unify the separatist
Ma weapon is to market my art poetic architect
Tryna keep my heart fresh before I start my trek
Life is heartless and hard pressed in dark depths
You'll meet hardships if you don't take smart steps forward
And when the smoke clears and you uncloak fear
You'll hear the sound of success in both ears
'Cause when there's no cheers in times provoke tears
You gonna switch your gears and push till shit's clear yes sir

[Chorus]
I ain't got a place round here
No one knows my face round here
I only got my word to spread
And a place to rest my head
And I ain't got a place round here
No one knows my face round here
I only got my word to spread
And a place to rest my head (yes sir)
(yes sir)

I ain't got a place round here
No one knows my face round here
I only got my word to spread
And a place to rest my head (yes sir)
And I ain't got a place round here
No one knows my face round here
I only got my word to spread
And a place to rest my head","rap","Word to Spread","2024-07-23T18:09:18.061175Z","-0.6","0.1",2016
18,120,"2","Sami-Kaie","2024-07-23T18:10:27.109260Z",119,65.417,"[KVondo]

Hook:

X,Y,A,B, bad bitch play games I see
On road grow high
KV, she can’t miss me
Getting to the bank gotta switch the scene
Movie turned 4D
Burn sage, aura rising life change O.D

I stay prayed up
Stone with clean cuts
Yeah, I don’t need much
Yeah, she just show love
Yeah, she just here for a good time
Not here for a long time
But, you know I stay prayed up
And I hit it once in the cut

(Sami-Kaie)
Verse:

I don’t know where to begin
Gotta stack up to take care of my kin
I been the goat since a kid
Growing up they havе always had been on my dick
Nowadays I don’t be giving a shit
I just be giving them rеasons to trip
Even my lowest I’m still gon commit
Y’all gon fail once and then quit

I cannot fall in a pit
I been the one like McGrady the way I been ballin
Ya dig?
Tricks up my sleeve, I’ve been playing with magic
Guess you can say it takes practice
Wishes come true if you ask me
All you gotta do is just go make it happen
¡an dale!
There ain’t much more that I gotta say
If it’s up for keeps then I gotta play","rap","Growth","2024-07-23T18:10:27.109260Z","0.0","0.4",2019
19,121,"2","PrxdDaGxd","2024-07-23T18:16:25.854937Z",120,355.735,"[Intro]

Travel Team On The Move

[Verse 1: PrxdDaGxd]

She Suck The Flavor Out My Dick Just Like A Jolly Rancher (Yeah)
Your Main Bitch Bald Headed Think That Hoe Got Cancer (What)
Countin Hunnits , Getting Head From My Private Dancer (Yeah)
If We Not Fucking Bitch It’s Adios I Need A Answer (Damn)
Girl Why You Trippin ? Aw Shit My Fault I Forgot My Manners (What)
Just Lemme Nail Ya Pussy With This Motherfucking Hammer (Damn)
Just Ask Ya Momma If I’m The Shit Just Like A Dirty Pamper (Yeah)
Tell Ya Daddy Suck My Dick If I Dont Meet His Standards

[Verse 2: Tdot]

Yeah..And I Keep A Ruler In My Bag (21 , 21)
Got Your Girl And We Playin Tag (Bitch)
I Ain No Pussy All I Do Is Work (Yeah)
Make Ya Girl Pop That Pussy Like A Firework
She Wanna Come Back To My Crib (Yeah)
Ima Eat Me Some Pussy No Bib (Bitch)
These Niggas Can’t See Where I Live (Nope)
These Niggas Just Take What I Give (Yeah)
I Want Me A House With A Lake (Lake)
Your Sister Just Took What I Bake (Yeah)
My Baby Just Left For The Cake (Yeah)
I’m Taking Ya Aunt On A Date (Woah)
[Verse 3: Quavo]

Want A lot Of Cash (Yeah)
Get That Check And Dash (Dash)
80 On The Dash (Woah)
Bought It Cause It’s Fast (Yeah)
Her Pussy On A Plate (Plate)
No I Dont Wanna Date (Nope)
Talk Shit No You Not Safe (No)
She Got A Mini Lake (Yeah)
Teacher Sounding Like a Pastor (Damn)
You Know She Boring If I Pass Her (Yeah)
Rocket On Me Like I’m NASA (Woah)
She Lying On Me So I Blast Her (Woah)
Hop On All Four Like A Bed (Yeah)
She Tweakin Left Her On Read (Yeah)
You Got It Twisted Like A Dread
Talk Shit We Come For Your Head

[Verse 4: Tdot]

Making Moves In The Dark (Dark)
Swear Ya Hoe Play A Part (Wow)
Like To End Where They Start (Yeah)
Strike A Girl With My Dart (Bitch)
Then We Leaving In The Coupe (Coupe)
Add Your Girl To My Group (Yeah)
They All On Me Cause The Blue (Money)
My Dick A Riddle Get A Clue (Woah)
I Got Water On My Neck (Huh)
Who Girl Pussy I Just Wrecked (Wow)
Yeah Im Tryna Get A Check (Money)
All My Niggas Own A Tec (Pew)
Took My Wrist To The Creek (Creek)
Ghost After I Take A Peek (Boo)
Hoes Playin Hide N Seek (Yeah)
Peak Your Mom With My Beak (Woah)
[Verse 5: Quavo]

Give Her The Dick When She Moody (Moody)
Shooting Shit Like A Movie (Yeah)
She Acting Scared She A Newbie (Newbie)
All On This Bitch Like A Cootie (Woo)
Made Her Drink It Like Some Milk (Milk)
She Could Only Take The Tip (Damn)
Smack That Ass With A Whip (Woah)
All Blue No I’m Not A Crip (Yuh)
She Spin On My Dick Like A Fidget (Fidget)
She Standing In Fucking A Midget (Oof)
We Running Shit Got No Limits (Yuh)
Your Grandma She Counting My Digits (Yeah)
Carvin Your Sis Out The Picture (Yeah)
Give Her The Pipe And I Ditched Her (Ouu)
Hold Up My Wrist To Your Sister (Damn)
She Suck On My Dick Like A Cigarette (Yeah)


[Verse 6: PrxdDaGxd]

And I Got A Couple Foreign Bitches (Yeah)
Pussy Dripping Like Some Fucking Dishes (What)
She Give Me Stupid Brain Her Mouth Is Vicious (Damn)
The Stupid Hoe Not Afraid To Take All My Inches (Yeah)
Turn Around Lemme Smack That Ass (Smack That Ass)
You Is See Thru Like Some Fucking Glass (Fucking Glass)
Give Her D Like She Barely Pass (Barely Pass)
We Dumb Lit All We Do Is Smoke On That Gas","rap","DROPTHESAUCE","2024-07-23T18:16:25.854937Z","0.5","0.6",2017
20,122,"2","Gensu Dean & Denmark Vessey","2024-07-23T18:17:46.823965Z",121,77.4,"Salutations, neighbourhood rappin ass nig's
My powers include turnin' rats to bad bitches
Pumpkins to whips and Crocs to glass slippers
Committed crimes repeat 'em at your sad ripper
And, ooh, as soon as I jump on the scene
I'm droppin' jewels like stool, like property value
Dog, this ain't no album, I'm droppin a how-to
How to catch a cab with a brown hue

Swarthy and sexy, that's right, I'm a sex symbol
I even pierce the peck nipple
International, I used to live in the van now I'm big in Japan
And I'm gettin' all the web pixels

Morrey, Black god
Trinidad bod with the paddy swag and the sweat trickle
So Blue Steel pose look, and the full frontal on the cover of Good Housekeeping and next Season

Top five tips on how to speak in the trap house
(Top five tips)
In the ghetto
(In the ghetto)
In the world's ghetto
(The world's a ghetto)
A magazine with your face on it
[Chorus]
Bang, bang-emoji
Bang, gun-emoji
Bang, bang-emoji
Bang, gun-emoji

Old heads said ""we used to swang them things""
But now we bang emoji, we gun emoji
Truthfully, ain't nothin' do it better than son, emoji
You ain't got to lie, keep it one hundred 'moji

Your name in the magazine with you face on it

[Chorus]
Yeah, bang-emoji
Yeah, gun-emoji
Yeah, bang-emoji
Yeah, gun-emoji

Peep, this ain't rap my G's, this is Newspeak
Think poor all on my po' cause I don't groupthink
Think poor kick in my door, like ""freeze moolie""
Mugshots spread was in Newsweek
Now, on the count of three
Cheese, moolie who shot ya?
Jack Ruby Apache, bla-bla, on national TV
Who shot ya?
Man, don't ask me, you seen the same clips I seen
It was broad day light, who do you think?
Caveat boo
You better not get famous the wrong way
Dick Tracey ain't gon' make this no long day
Plant emota speak of the coca
Headlines read, ""Mad man strung out on day, in a strong way""
The law got a long arm length, and niggas getting shot everyday, B
All day, PA-PA
Oh, I see now what the song say

Back in the day
Photoshop
Back in the day
Photoprop
Back in the day
Photoshop
Back in the day
Photoprop
Back in the day
Photoshop
Back in the day
Photoprop
Back in the day
Photoshop

[Chorus]
Bang-emoji
Yeah, gun-emoji
Yeah, bang-emoji
Yeah, gun-emoji
Top five tips
In the ghetto
The world's a ghetto","rap","Gun Emoji Bang","2024-07-23T18:17:46.823965Z","0.4","0.4",2018
21,123,"2","Thouxanbanfauni","2024-07-23T18:18:24.957199Z",122,36.104,"[Chorus]
I ain't never satisfied but I try to be
Posted up outside with them sticks, them bullets bumblebee
Had to hit Mohammed Ali, ain't no dodging these
AR-15 [?] spit them .223's
Armed and dangerous, I feel like Buddha, all these dots on me
Tryna' build a case against your boy, so they watching me
Undercover cars following me so they could build a lead
First, they gotta' catch up, SRT got super speed

[Verse]
When you behind that wall, in them handcuffs, in them shackles you gon' see who love you for real and who got your back
Thought he was my brother but he cracked [?]
Fauni why you always so distant? I can't be attachеd
Gang-gang with them rags, don't throw in the towel, fuck a whitе flag
Beefing and trolling, up on the net, don't do that
All in my mentions, just like Twitter we gon' find where you're at
Internet gangster, call you IG, you get touched and tagged
Pussy lil' boy we know you work at the mall and where your momma at
You could go to church, get baptized, just can't save your ass
[Chorus]
I ain't never satisfied but I try to be
Posted up outside with them sticks, them bullets bumblebee
Had to hit Mohammed Ali, ain't no dodging these
AR-15 [?] spit them .223's
Armed and dangerous, I feel like Buddha, all these dots on me
Tryna' build a case against your boy, so they watching me
Undercover cars following me so they could build a lead
First, they gotta' catch up, SRT got super speed","rap","BUDDAH ARMS","2024-07-23T18:18:24.957199Z","-0.2","0.6",2022
