title,tag,artist,year,views,features,lyrics,id,language_cld3,language_ft,language
Commentary,rap,Junior Pasare & Papa Luke,2020,8,{},"[Part I]

[Chorus: Papa Luke]
We could break each other, uh
I think we gotta discover, uh, uh
What's in your [?]
[?]
What you want
[?] (Yeah)

[Verse: Junior Pasare]
I'm the definition of a bandit
My ex know that I'm the shit and she can't stand it, yeah
She said that she want to start a family
Rather feed that little ho a fuckin' Plan B
You can't trust these hoes, I put that on my granny
Leave a nigga with a pack, I ain't talkin' 'bout fanny
Yeah, I'm a hot boy, this bitch is goin' 150
Pop yo pussy, that shit is sweeter than candy, ayy

[Chorus: Papa Luke]
We could break each other, uh
I think we gotta discover, uh, uh
What's in your [?]
[?]
What you want
[?] got to invent it
[Part II]

[Intro: Junior Pasare]
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah

[Chorus: Junior Pasare & Papa Luke]
Two-tone on a '69 Impala, bitch
I'm too gone, sippin' like my foot is on the throttle, yeah
I got two phones so I got my acknowledgement
I'm too cold and I'm never [?]
Yeah, you is too grown, never lookin' for an apology
Move on even when they wanna still politic
We too grown to be invested in some sorry shit (Yeah)
Just move on, ain't fuckin' with your commentary

[Bridge: Junior Pasare]
You could [?]
Ignore the comments and the commentary
They act like they got it but I'm not convinced
If you keep it silent, that's a compliment

[Chorus: Junior Pasare &  Papa Luke]
Two-tone on a '69 Impala, bitch
I'm too gone, sippin' like my foot is on the throttle, yeah
I got two phones so I got my acknowledgement
I'm too cold and I'm never [?]
Yeah, you is too grown, never lookin' for an apology
Move on even when they wanna still politic
We too grown to be invested in some sorry shit (Yeah)
Just move on, ain't fuckin' with your commentary",5498106,en,en,en
AmeriKKKa,rap,George OG Kush,2020,16,{},"Stick to the promise man, you made me (JAH)
Stick to the promise man, you make me (march)
Sitck to the promise man, you made me (Babylon)
I will love you girl the best I can (Amerikkka)

Oh Lord

Word to Messiah, Babylon a liar
Set the cities on fire, slave til retire
Uh uh, we a blaze the Kaya
Haze take me higher
Raise up to Zion no they couldn't cage the lions
Keep killing we and we going start a riot
Best respect, its more than pistols
That we pimpin if you try it
I got enemies, got a lot of riders
You could find us where we grindin
Hit my line, I'll be outside, remind 'em

I will love you girl (uh huh yea)
I will love you girl (in Babylon)
I will love you girl (AmeriKKKa)
I will love you girl (Oh Lord)
Simmer simmer 'cause the man dem a killer
Dem a vampire, blood river
Hear dem gunshot a lick we in we liver
'Cause dem quicker pon di trigger then a bloodclaat nigga

Outside of you there is no (uh huh yea)
Outiside of you there is no (in Babylon)
Outside of you there is no (AmeriKKKa)
Place to go (Oh Lord)

Dutty dutty Babylon what a bomboclaat
Dutty dutty Babylon what a bomoboclaat
Dutty dutty Babylon what a bomboclaat
Dutty dutty Babylon

(Marcus Garvey)
May I say something to you to give you a true knowledge of yourself and life? So that the same glory and success attained by other men that understand themselves may be yours? Man in the full knowledge of himself is a superb and supreme creature of creation. When man becomes the possessor over knowledge of himself he becomes master of his environment, the captain of his own ship, the director of his own destiny, the accomplisher of his own ends

Dutty dutty Babylon what a bomboclaat
Dutty dutty Babylon what a bomoboclaat
Dutty dutty Babylon what a bomboclaat
Dutty dutty Babylon

Stick to the promise man, you made me
Stick to the promise man, you make me
Sitck to the promise man, you made me
I will love you girl the best I can",5310277,en,en,en
Under the Mask,rap,Remus Blvk,2014,211,{Gearrz},"These ghouls that emerge from dark
Won't move till the curse is up I mean lifted
The murderous of uplifted and murdered us
In fragments my first reaction was scattered
But suttin' held me from death and instead I'm Doctor Manhattan
I'm everywhere but I'm nowhere
I'm everyone but I'm nobody
I can tell you a story but surely none can be told to me
With a thrust of this Armour disarm and wipe out your whole defleet
If nothing can harm me I cannot partially know defeat
So allow it this venom's deadly and stronger than Bane's
Leap out when the sun is shining like I'm on the ray
3000 who's 3000's compared to the millions still in chains
Bogus, people wondering homeless we need houses
I tried to change, it's like the feeling always beats you
Like Keanu's in other movies but he's always Neo
When a stone gets thrown, they all best kneel
You could catch a royalty K.O straight deal
Bars, I'm looking at em'
But this matters of unit I'm looking at em'
Chemical bonds I'm talking atoms
Really science, pull out your molecules spread the virus
And put it back in
You shouldn't of stood in that shit
You smell me
Opponents will probably tell you I'm gassed and I think I'm too deep
Bio soldier, guns from the future able to shoot beams
Fuck you mean
Think your Scarface until the S goes
And they Jack D Mansion, you're looking 2D
Bars, but this can start with an execution be easy
I heard this talk of the best have you heard, me either
I give it to rappers straight, no need for an indirect
My arrow can pierce the day and you'll bleed when it hits direct
In battle, no fear
Indeed to the ?????
Which dream can you kids digest
In a mean to depict my sense",2408050,en,en,en
Born to Ball,rap,Skeme,2012,607,{},"[Verse 1: Skeme]
I hear I changed I hear I lost all my humility
But humility ain't worth shit when you need 50 Gees
To bail your cousin out that cell you know this life is hell
So I'm back to acting an ass 'cuz that's what I do well
Hope you don't got your hand out
Hope you grinding for self
Hope you don't think this world 'gone listen when you cry for help
Naw man, see this shit stiff as a shot of scotch
Like hide and seek it's coming for you, ready or not
Back when I was sixteen all I'd do was hustle to get off my block
Fuck being a have-not I promise man I need my knots
That .22 inside my socks 'cuz it's shoot first or you get shot
Poppa say protect your neck, 'cuz these niggas want what you got
So you know I'm sleeping
(one eye open)
And when I'm wide awake
(that same eye is over my shoulder)
'cuz I heard that most times the ones that
(kill you 'gone be the closest)
So if I ain't know you 'fore we got poppin'
(quit that bro shit)
[Hook]
(I know exactly what you thinking mama
He just another hood nigga
I'm screaming more money more problems
But still it's all good nigga)
We want it all
We want it all
We want it all
We, we, we, we, we
We want it all
We want it all
Dying to live, but we born to ball

[Verse 2: Skeme]
What's on your mind, what's on your mind?
You been on my mind and I want to chill
But I've been on my grind
Hate to see you crying but baby girl that's how this life thing work
All emotions aside I outride  my business first
And if I had a dime for every time I heard that patience is a virture
I'd buy more shit I don't need my hunger for what the feed
Got some bad ones in my past
Hope they don't think I forget 'em
But I'm all about my bills
Grind stay Hillary Rodham
What's my problem?
I'm acting like I got nothing
But really I got it all
Can't never take nothing personal
There's no feelings involved
'Cuz you know this ain't no job right?
Nigga this my life
That's why I think twice about all the shit that I write
Now my pen ignite and my soul take flight to set me free
Flow throwed off 'cuz I miss Pimp C to keep it G
And this right here it might be the illest shit that I ever wrote
'Cuz I put my problems in my carry-on then I let 'em go
Thought I let you know
[Hook repeated]

[Spoken: Skeme]
Whatever your reality is, chase that, your own truth, you feel me? I know I am. Pour some more of that shit up, bro. Think this one here over with, bro",356562,en,en,en
10 THINGS I HATE ABOUT YOU,rap,LIL BOODANG,2019,406,{},"[Intro: Julia Stiles]
I hate it when you’re not around, and the fact that you didn’t call
But mostly I hate the way I don’t hate you
Not even a little bit

[Verse: LIL BOODANG]
Lil' shawty, let me be your man
We could be together
Eat the peaches off the land
Soft skin
Strawberry lips
Like the way you move
With your apple-bottom hips
By the lake we can take a walk
I can hold your hand
You can tell me all your thoughts
Open up, you can let me in
Honeybee boy
You my honeycomb drip
Tell me, are you lonely?
Moving on without me
Tell me, are you happy?
Do you think about me?
Baby, do you love me?
Baby, do you want me?
Baby girl, you need me
You can't live without me
[Outro: Rachel McAdams]
Don't touch me
I hate you, I hate you
Why don't you just go, LEAVE!
GO! GO!",4517307,en,en,en
X.O,rap,MARQUIZ,2017,124,{},"[INTRO]
Marquiz
Say my name one time
So soulful so so soulful
3verses one take, lets go

[VERSE 1]
First you're always calling
Then she's always calling
So much to say to you we could die talking
I mean we could talk, morning to morning
Then you come over and you're moaning in the morning
Let me backtrack for a bit, back to the morning
We were at your friends and you went through my phone and you came across a message that had tears falling
Down your eyes and you asked how could I
Fcuk around like that I mean how would I
No excuses, forget it, I was careless
Girls all around me at the time, I could care less
Good thing's we made it past it, if we didn't?
It'd be me against the woes in the city
Even though I run it from Jos to gidi
I still stay committed to you and my committe
I mean I'm a ref, a veteran and a mess
I had em dumbfounded, my lyrics are def
I'm deeper than most I'm sure you feel the depth
I still made you sweat without breaking a sweat
[Chorus]
Give me all your kisses baby 'cause this is bliss, gimme all your kisses baby
Give me all your kisses baby 'cause this is bliss, gimme all your kisses baby


[VERSE 2]
Allow me make a statement like a preamble
To be a trendsetter you gotta live by example
I'm in the hood with my mans tryna cash out
Even my man bubbles know life is a gamble
Back to the topic, haven't seen you in a minute
My phone got missing and I didn't
Have cheese to get another one ASAP
Guess that explains why of late I've been laid back
But eventually, a phone came through
Tryna get the vibe right but it's not the same boo
You remember the other day you came through
To spin's house and you did some insane move?
We were on the house playing PS
You came through mean asset  in a mean  dress.., you had a brother saying you a soul sister
I mean baby baby we should fcuk fcuk incest
But I didn't get the vibe you was on
If you didn't wanna come you should've just stayed home
How coud you have earphones on
Watching game of thrones on your cell phone
How could you even hear it mama
The music we were playing was louder than marijuana
How could you even hear it mama
The music we were playing was louder than marijuana
[Chorus]


[VERSE 3]

Is this what you want at all?
Do you wanna talk at all?
Once upon a time you were always calling
Now, you don't even talk at all
A few years ago when you had me up all night baby girl we were power tripping
But now
You got me up all night thinking to myself tryna comprehend how we're living
This ain't a game you ain't gotta play it
Like a fake black T-shirt it's getting faded
To be honest I miss you I dunno if you miss me
How would I know when you never say it
And you never show it
You know it's not good
I used to say even if It goes bad It's all good
But it's a different ball game when it goes from everything you ever wanted to everything that's bad for you, yup! True!!!
I was living a lie
It's for me to say and you to know
For a while I was trapped in denial
But the truth sets you free, you're free to go",2996963,en,en,en
Why You Do Em Like Dat Kirby,rap,KirbLaGoop,2017,526,{},"[Intro]
.30, .30 with a .40

[Verse 1]
Why yo' thang is so dirty
Bitches love me 'cause I'm flirty
I pull up they know it's Kirby
I got birbies (prru, prru)
Lil birb with the .30
I pull up
Like yo' block
Top yo' spot in a hurry
Fool with it, fool with it
They know how I do with it
Hop out of that [?]
With that mob
Boo let's go with it
Boom with it
Boo beede bee I don't fucking know (I'on know)
Best keep yo' hoe, poser
You gon' meet this .44
It smell, it smell
In yo' city with the two
[?] yo' daddy and yo' auntie
Shit, I'm prolly [?] too
What it do? What it do?
Still be jammin' on that screw (on that screw)
I done womb since '92 (A-doo)
This is just the way I grew (way I grew)
What it pack? What it pack?
I can get you all of that (all that)
You post up I hit on [?]
You best better have yo' strap
No flex, no flex
Bih I paint the whole [?]
Spread yo' legs [?]
Make it work, do it
Make a stain
(Yaw yaw yaw yaw)
[Chorus]
Why yo' thang is so dirty
Why you always [?]
Why you do 'em like that, Kirby
(Why you do 'em like that, Kirby)
I saw these bitches, no mercy
Ya ain't livin' how I'm livin'
Couldn't make it on my [?]
(Ya ain't livin' how I'm livin')
Why yo' thang is so dirty
Why you always [?]
Why you do 'em like that, Kirby
(Why you do 'em like that, Kirby)
I saw these bitches, no mercy
Ya ain't livin' how I'm livin'
Couldn't make it on my [?]
(Hm, hm)

[Verse 2]
I took a trip [?], when I was plug
Then made them calls
And then one pick up the phone
(And then one pick up the phone)
So I'm [?] all alone
When I eat on my own
Breakin' papas check my tones (pepee pepee)
Hoe make it work, make it twerk
I heard, I heard
I got syrup, that's Kirb
(that's Kirb, that's Kirb)
When I step up in the room
Better watch how you move
They know who the real goon
(They know, they know)
Rappers actin' like they gangbang
My people [?] that thang, thang
Ya want be 'nother stain, stain (tu tu, tu tu tu)
Oh shit, there go yo' brain frame
R.I.P lil' [?] is my mane, mane (is my dawg)
[Chorus]
Why yo' thang is so dirty
Why you always [?]
Why you do 'em like that, Kirby
(Why you do 'em like that, Kirby)
I saw these bitches, no mercy
Ya ain't livin' how I'm livin'
Couldn't make it on my [?]
(You couldn't make it on my [?])
Why yo' thang is so dirty
Why you always [?]
Why you do 'em like that, Kirby
(Why you do 'em like that, Kirby)
I saw these bitches, no mercy
Ya ain't livin' how I'm livin'
Couldn't make it on my [?]",3945932,en,en,en
Dispite the cost,rap,BlackLight North$ide,2020,2,"{""BlackLight  North\\$ide""}","[Chorus]
Why you ridin with the lime niggas(lame niggas)
I've been deallin with the lame niggas
How am I supposed to trust you with my life
Trust you with the life girl insida your body
Why you ridin with the lime niggas
I've been deallin with the lame niggas
How am I supposed to believe you when you say
I'm the only nigga Givin you the dick

[Verse 1]
Somethings girl you can never know (real shit baby)
Why you actin like you know it all
Is something bout the current
You know that I ain't bouling now
But somewhere in future maybe I'll buy you a couple loui bags(skit skit)
Littin up a blunt I ont need no bad vibes all I need is peace crosses facing demons
Never been to church but I preach it like I know damn
I'm somewhere in between so don't judge me when
I smoke dangk
I'm always with my niggas don't worry bout them bitches
They could never take your spot girl you sweeter than peace of candy (sweeter than peace of candy)
You on my dick and you know that
(you on my dick and you know that)
Shes off my dick and she missing
[Chorus]
Why you ridin with the lime niggas(lame niggas)
I've been deallin with the lame niggas
How am I supposed to trust you with my life
Trust you with the life girl insida your body
Why you ridin with the lime niggas
I've been deallin with the lame niggas
How am I supposed to believe you when you say
I'm the only nigga Givin you the dick

[Verse 2]
This time around I hope we do not play with how we feelin cuz I hate it when you acting bujeee next thing here you actin moody
I'm trynna understand what you all about girl don't treat me like a kid
I know what Im bout some shit I can not say
It cuts really deep when I'm thinkin bout that shit
Bottles of codine man my heart is fully shatted
Think I've done enough just to to prove her that I care
You know that I'm bout when I say that I'm about
Girl don't ever doubt me cuz I'm always in a mission
I be at the crib probably in the stud
I don't got no time to be out vibin at the club

[Chorus]
Why you ridin with the lime niggas(lame niggas)
I've been deallin with the lame niggas
How am I supposed to trust you with my life
Trust you with the life girl insida your body
Why you ridin with the lime niggas",5784621,en,en,en
No Favors,rap,DreamTrax,2020,78,"{""Yung Tyran"",B3nchMarQ,""Tkay B3nchMarq"",""P-Jay B3nchMarQ"",""Like Lovers""}","[Intro]
Dream (Dream, Trax
DreamTrax {DreamTrax)
Owe you some, do I look like I owe you some?
Owe you some, do I look like I owe you some?

[Chorus]
Owe you some, do I look like I owe you some?
Owe you some, do I look like I owe you something?
I do not do no favours
Bitch I don't owe you nothin'
Big body look like a truck
We do not show no love, yeah
Owe you some, do I look like I owe you some?
Owe you some, do I look like I owe you something?
I do not do no favours
Bitch I don't owe you nothin'
Big body look like a truck
We do not show no love, yeah

[Verse 1: Pjay Jody of B3nchMarQ]
No no wait!
Matter of fact, some of y'all niggas owe me somethin'
Hold up, wait!
Matter of fact most y'all niggas started frontin', remember?
Slow up, brakes
[?] too fast with a whole lot of assumptions, nigga
Nah, we don't wait
Tryna make a whole lot of shit outta nothing, nigga
You rappers are all under siege
Pull up, no roll up my cleats
Bitch nigga nah, that's a reach
Gang tailored, made by the streets
Deuces for y'all, my niggas get a piece
Fuck a bad bitch, I spend it on my niece
Give her some credit, I need all receipts
[?], nigga
Don't need no favours from all of your favourites
Just point a nigga to where all the paper is
Tyna [?] know where all the flavour is
Diggers outside, give a fuck who your neighbour is
Pause from the DJ, you'd swear he was setting this
We keeps it moving, be sure you're not late for this
We told 'em niggas one day they gon' pay for this
Fax machine, always said that I'm made for this
[Chorus]
Owe you some, do I look like I owe you some?
Owe you some, do I look like I owe you something?
I do not do no favours
Bitch I don't owe you nothin'
Big body look like a truck
We do not show no love, yeah
Owe you some, do I look like I owe you some?
Owe you some, do I look like I owe you something?
I do not do no favours
Bitch I don't owe you nothin'
Big body look like a truck
We do not show no love, yeah

[Verse 2; Tkay of B3nchMarQ]
If my money taken, I am Liam Neeson
Any rappers signing papers, wrong decision
I've been broke, chilling on my bed looking at the damn ceiling
And nobody came when a nigga never had a pot to piss in
Couple of these niggas money missin'
Don't call me when I'm cooking in the kitchen
Rap politician, you can see by my position
Money conversations made a nigga relocate
2017 I had a mission
Left the record label, had ambition
I told 'em that I'm gonna be a big ting
When we left, you can see somethin' missin'
I told 'em that I'm sick and the money being omitted
And I wanna see the money coming steady like a mannequin
Fuckin all these mamis, man I'm loving all the melanin
I think I told these niggas that Cap city full of hooligans
Why a couple of SA niggas wanna be American?
Me and my famo gotta come up with a better plan
[?] niggas like a twenty pack of Heineken
God's plan, yeah yeah
[Chorus]
Owe you some, do I look like I owe you some?
Owe you some, do I look like I owe you something?
I do not do no favours
Bitch I don't owe you nothin'
Big body look like a truck
We do not show no love, yeah
Owe you some, do I look like I owe you some?
Owe you some, do I look like I owe you something?
I do not do no favours
Bitch I don't owe you nothin'
Big body look like a truck
We do not show no love, yeah

[Verse 3]
[?]
You's a fake man
You's a waste man
Out my face, damn
I was broke, I was slow, you was cold
I had to get, that, dough
Bon Appétit-tit-tit
We 'bout to eat-eat-eat
They gonna miss-miss me
Y'all niggas weak-weak-weak
Y'all niggas preach-preach-preach, but do the least-least-least
Y'all niggas preach-preach-preach, but do the least-least-least
[Outro]",5833287,en,en,en
In Yo House In Yo Sister,rap,Lil Young Gheoo Bruh,2017,44,{},"Aye
Yah
Ayeyah
Yah

I f*cked yo sisters yeah all five at one time
Once I bust they say daddy bust a rhyme
They said Gheoo Bruh your d*cks so long
Please papi sing us one more song
Your dad said get the hell outta my house
I said make yo daughter squeal like she a mouse

Aye every line I rap get me more riches
Everyday I Aquire more b*tches
I'm the owner of you and your whole family
2pac Shakur got nothing on me

Your house is my kingdom
I ain't even wear a condom
Now you momma gotta wash the bedsheets
You ain't got rhymes plus you gotta small shmeet
I'm a straight gold rappa rhyming without fear
Had to slay haters spit rhymes to get me here
Step in any club make it my nation
I'm so rich boy you feel my elation?
Aye
Yah
Ayeyah

Aye every line I rap get me more riches
Everyday I Aquire more b*tches
I'm the owner of you and your whole family
2pac Shakur got nothing on me

Beat my meat like United Airlines
So rich buying fancy Italian wines
This the life of the Upper Class
Cross me homie Ima smack yo ass
I'm savage do what I want
Come fight me yeah yo a c*nt
I said you won't no balls
Too good girls give ME the cat calls

Aye every line I rap get me more riches
Everyday I Aquire more b*tches
I'm the owner of you and your whole family
2pac Shakur got nothing on me

Aye
Yah
Ayeyah",3114235,en,en,en
K Be My Bae,rap,Comethazine,2022,4,{},"(Verse)

Talking nigga yeah i stay with the pump (Boom)
These on me are what you call racks
Hit him in the stomach bullets come out threw the front
I got the k from the back
I got the k from the back and took it to the front
I stash the k in the back
I got the k from the back and took it to the front
I dont go no where without k
Yuh cuz k be my bae",7877432,en,en,en
Fall In,rap,Luh Soldier,2020,466,{},"[Intro]
Big soldier, uh, yeah
Yeah, yeah
Yeah
[?] on the beat

[Chorus]
I'm goin' dumb, I'm smokin' butter pecan
The blunt 'bout thicker than my thumb, I'm goin' dummy
Double cup it while I count up my money
This shit gettin' longer to fuck
She a freak she ain't nothin' but a slut
Nut in her mouth I'm just scared to nut on her butt
Gang got a young nigga on
I'm tryna chase me a band so I get on these songs
Yeah I might rap but I stand on all ten
I'm a shark in this shit, you a small fish
Hit that hoe from the back, I got all in
She said get it right there, I got all in
Tell your boss you ain't comin', bitch call in
Don't you love how it feel, when we ballin'?
Tell that hoe fall in line, baby fall in
Tell that hoe fall in line, baby fall in
[Verse 1]
Didn't come to play man lil' bro sent her friend in
That's yo hoe? She ain't nothin' to nut in
Might pull a [?], let me work with your budget
I hit the hoe once and I put her on crutches
Sippin' on act I don't sip Robertussin
Boy go get a bag and pipe down with the fussin'
Straight out the hood like a [?] in a hole
Called me a opp, I made him strike a pose
I feel like I been through more shit than a toilet
You only live once so you better enjoy it
Don't feel like a rapper but more like a poet
I know I'm the hardest and really you know it
They say I be trippin', I just be havin' shit to say
Wack a nigga through the Wraith
Gucci on me I be feelin' closer to the snakes
I don't hang around the fakes

[Chorus]
I'm goin' dumb, I'm smokin' butter pecan
The blunt 'bout thicker than my thumb, I'm goin' dummy
Double cup it while I count up my money
This shit gettin' longer to fuck
She a freak she ain't nothin' but a slut
Nut in her mouth I'm just scared to nut on her butt
Gang got a young nigga on
I'm tryna chase me a band so I get on these songs
Yeah I might rap but I stand on all ten
I'm a shark in this shit, you a small fish
Hit that hoe from the back, I got all in
She said get it right there, I got all in
Tell your boss you ain't comin', bitch call in
Don't you love how it feel, when we ballin'?
Tell that hoe fall in line, baby fall in
Tell that hoe fall in line, baby fall in
[Verse 2]
She feel important when I spend that sack on her
She just know I'ma get it right back on her
She in love with the latest designer
Her nails and her hair [?]
I'm lovin' the way she be throwin' it back
You a goofy lil' hoe come and roll up this sack
Pull a move, I don't know you, so fuck you
Don't you play, it ain't nothin' to touch you
Run nigga play, ain't a diss I'ma bust it
Take off your noodle, give bruh a concussion
My dad down the road, I'm still sendin' him money
Really these pussy niggas ain't a hunid
Smokin' GP, get [?]
In the club with that fire so don't touch it
Ran off so the nigga don't trust him
He a gangster but [?]

[Chorus]
I'm goin' dumb, I'm smokin' butter pecan
The blunt 'bout thicker than my thumb, I'm goin' dummy
Double cup it while I count up my money
This shit gettin' longer to fuck
She a freak she ain't nothin' but a slut
Nut in her mouth I'm just scared to nut on her butt
Gang got a young nigga on
I'm tryna chase me a band so I get on these songs
Yeah I might rap but I stand on all ten
I'm a shark in this shit, you a small fish
Hit that hoe from the back, I got all in
She said get it right there, I got all in
Tell your boss you ain't comin', bitch call in
Don't you love how it feel, when we ballin'?
Tell that hoe fall in line, baby fall in
Tell that hoe fall in line, baby fall in",5300442,en,en,en
In It to Win It,rap,XVL Hendrix,2016,827,{Gunna},"[Hook: XVL Hendrix]
Money coming in fast, so you know that's how I spend it
All of my bitches 'bout business
[?] back to back the tenant
Black Op, I complete the mission
Pass the pint, yeah, I stay sipping
Pocket full of nothing but them Benjis
Nigga, I'm in it to win it
Nigga, I'm in it to win it
Nigga, I'm in it to win it
I get it right out when I get it
Receiving the pack with that shipment
[?]
Fell in love with them hundreds and fifties
Nigga, I'm in it to win it
Understand how God is my witness

[Verse 1: XVL Hendrix]
[?]
Yeah, this motherfucker soul plane
Got a rocket ship all on my gold chain
Why I buy to take up both lanes
I don’t got nothing but three a tank
It ain’t rocket science, I ain’t gotta explain
I want all the money, fuck the fame
I’ll give her a part of my last name
I fall in that pussy, I’m a stunt man
Pulled three in that twenty, I jump, man
Michael Jordan, so I gotta jump, man
Sipping nothing but hi-tech, let me slump, man
Gotta run that shit up everyday
Gymnastic bitch let me fuck every way
Got a nigga she let me fuck any way
Blowing up my phone every damn day
This [?], I said what I want to say
John Madden, yeah, I got the plays
Sipping venom in the Minute Maid
Throw the money up, I’ll run in your parade
Bean, [?] and [?]
Thought I was broke, [?] ‘cause I’m paid
Milly rocking ‘cause I’m [?] on the weight
Ain’t a superhero, but the bitch can get saved
[Hook: XVL Hendrix]
Money coming in fast, so you know that's how I spend it
All of my bitches 'bout business
[?] back to back the tenant
Black Op, I complete the mission
Pass the pint, yeah, I stay sipping
Pocket full of nothing but them Benjis
Nigga, I'm in it to win it
Nigga, I'm in it to win it
Nigga, I'm in it to win it
I get it right out when I get it
Receiving the pack with that shipment
[?]
Fell in love with them hundreds and fifties
Nigga, I'm in it to win it
Understand how God is my witness

[Verse 2: Gunna]
Got off with no witness
D.A. said I was a menace
Oofish young niggas don’t listen
I got my mind on the mid
Unless smoking kush, I’m a chimney
Fuck all them bitches and film it
We met them hoes up at the Hilton
They say they want Gunna and Hendrix
I still got some packs in the frigid
I had to run up them digits
I ain’t get no rest of the commission
20K go to the dentist
I told my bitch, “Wash all the dishes”
Put all of my bros on the mission
I told the hoe, fuck no restriction
She suck on that dick with the lipstick
[?] diamond like water
I call my shit the Pacific
I think my shit look like a ocean
[?] make you spend it
Diamonds, they wet like the fishes
I had to flex on you bitches
I done finessed you little bitches
Worth for the rest of the riches
[Hook: XVL Hendrix]
Money coming in fast, so you know that's how I spend it
All of my bitches 'bout business
[?] back to back the tenant
Black Op, I complete the mission
Pass the pint, yeah, I stay sipping
Pocket full of nothing but them Benjis
Nigga, I'm in it to win it
Nigga, I'm in it to win it
Nigga, I'm in it to win it
I get it right out when I get it
Receiving the pack with that shipment
[?]
Fell in love with them hundreds and fifties
Nigga, I'm in it to win it
Understand how God is my witness",2936737,en,en,en
The Pre-Lude,rap,Randel Alexander,2011,31,{},"{Randel Alexander: Verse 1}

I GET UP ! & praise God for another day of life
I'm dreaming about success though these times are getting tight
I want to get away till I'm completely out of sight
Then comeback with a plaque & a deal on the mic
But I can't seem to step away from this shit
Cause a nigga gotta grind since this recession shit hit
& my depression through these sessions got me feinding a hit
Of that bomb on my moms I was dying to quit
But I ARISE ! I know to you haters it's a suprise
But I'm destine for success & you can see it in my eyes
You can hear it in my vocs when I flow though the door
You can tell that boy shine like a gold dayton spoke
OH NO ! man you better let these niggas know
That I'm climbing from the top like I'm at the bottom of a rope
Breaking up another swish & let my lungs fill up with smoke
Break the back up off a bitch & after that I gotta go, I GOTTA GO !
Cause bitch, I need to stack up this dough
Gotta get my mama out of here & my auntie off of coke
Gotta get my papa in the hills with all the liquor he wants
I got some cousins riding shotty with they hand on they pumps
LIKE WHAT ? nigga if you got beef
Will have you chilling with the angels like bosley
& if you looking for me man you know where I be
Inside a bitch going deep just like a Ivy
Try me I'll have your head on a side street
With your whole shit cracked like a palla seed
Now, Follow me & I can show you where them dollars be
You see that bitch ? yea i bet she gone swallow me
Fuck what you gotta do it's what you gotta be
Catch me blowing smoke in the sweet of the odyssey
Randel Alexander niggas know it's me
Uh, where I'm at? probably in the streets
With my niggas ! yea, uh, this for my niggas !
ALLIGATOR FARMING! AF REBEL WITH A CAU$E !",56705,en,en,en
Servin,rap,TrillKaze,2018,211,{},"[Chorus}
My niggas be serving, my wrist is splurging
Back shots got her burping, blast yo face off with no warning
Wake up and i get my cake up in the morning
Told her i don't take pictures so she recording
You don't got believe me i be party surfing
Babe Ruth yea i hit if she curving

[Verse 1]
Ballin like Irving, I be surfing
Ballin like Irving, I be surfing
Shawty finna eat me like a buffet
Nigga where you get that Bape from Ebay
They want my picture, They want my signature
Shawty you can't tie me down I'm not a prisoner
Im the hottest in the game check the temperature
My bands never fold no perpendicular
Swerving all in traffic, drop top in a new classic
Meet me at Highland Park and it can get real Jurassic
Saying that I'm not a dime is nonsense
I got thirty iPhone 7's on my wrist
She call me daddy, but she not my child
Young bull since a jit i been going wild
Flexing like this should be illegal
I said flexing like this should be illegal

[Chorus}
My niggas be serving, my wrist is splurging
Back shots got her burping, blast yo face off with no warning
Wake up and i get my cake up in the morning
Told her i don't take pictures so she recording
You don't got believe me i be party surfing
Babe Ruth yea i hit if she curving

[Verse 2]
Ballin like Irving, i be surfing
Ballin like Irving, i be surfing
Shawty mouth clean, shoutout to Listerine
30 magazine, look like a limousine
Niggas claiming they the best but don't even write
All i hear in the stereo is stereotypes
It go like blah, blah ,blah, blah, blah, yea, yea, yea, yea, yea
Thats the problem they just listen to the melody
Like half these niggas in the rap game is a parody
Looking at the rap game yea it need some therapy
When really, it need more of me

[Verse 3}
My flow use to be weak, but now that hoe strong
Ott, Kdp in every song
Why? Cause them niggas is my family, it would be no me without Ott or Kdp
Nana he not stupid he know we toting
Call this thing on my hip the wind cause it be blowing
Gucci sweater on me cause my neck is a snowman
No Disney channel but my wrist be frozen
H20 I'm splashing in that aqua
Nigga what you saying you can call me Papa
Cause who call me daddy its yo mama, who call me daddy its ya mama
{Outro}
Yea I'm from that Okc, Where niggas tryna plot on me
Cause I'm what they cannot be, Seventeen on a shopping spree

Time is money I can't do no verse for free
Time is money I can't do no verse for free
Time is money I can't do no verse for free
Time is money I can't do no verse for free

My niggas be serving",3553117,en,en,en
